ID,ID,Latitude,Longitude
3892,3892,-1.047509033,131.075867419
3891,3891,-1.055608736,131.136271371
3890,3890,-1.0655066687,131.122455423
3887,3887,-1.0773333521,131.167297541
3886,3886,-1.0691835497,131.133739252
3883,3883,-1.0790137945,131.156068832
3881,3881,-1.0916438137,134.77707344
3879,3879,-1.0887852592,131.174557941
3878,3878,-1.0895124205,131.161015555
3877,3877,-1.0906719652,131.223823928
3876,3876,-1.092410546,131.115389077
3875,3875,-1.0948632533,131.174378709
3873,3873,-1.0968006204,131.224704338
3872,3872,-1.0981424886,131.167122133
3871,3871,-1.0999505482,131.100060495
3870,3870,-1.1008381729,131.074185034
3868,3868,-1.1046076174,135.81956687
3861,3861,-1.1116753577,131.082499386
3860,3860,-1.124347773,131.213168933
3859,3859,-1.1159925026,131.087110828
3856,3856,-1.1186718527,131.108012452
3847,3847,-1.130484314,131.097874484
3845,3845,-1.1283488359,131.065405272
3842,3842,-1.1337538145,131.175902302
3838,3838,-1.1417987469,131.071508573
3837,3837,-1.141325315,130.584390631
3835,3835,-1.1426493363,130.571410204
3834,3834,-1.1579206493,136.596462924
3833,3833,-1.1437819035,131.205808762
3831,3831,-1.1456708253,130.593550408
3822,3822,-1.1496256937,130.58789404
3821,3821,-1.1496077286,131.181669591
3817,3817,-1.1563806648,131.195002457
3816,3816,-1.1586174054,136.612406714
3815,3815,-1.1545817403,131.05372944
3814,3814,-1.1545849773,130.700841031
3813,3813,-1.1604378178,130.693344719
3808,3808,-1.1779503716,131.056247012
3800,3800,-1.1642921382,130.711022126
3796,3796,-1.1722131492,131.064483646
3793,3793,-1.1706941677,130.713758455
3791,3791,-1.1737638724,130.625403178
3790,3790,-1.1758457689,131.109986261
3786,3786,-1.178751561,130.675001471
3785,3785,-1.1929616065,131.095227508
3783,3783,-1.182944451,131.185453252
3782,3782,-1.183780237,131.073750291
3781,3781,-1.1878312208,131.077955847
3780,3780,-1.1884958616,131.173680172
3778,3778,-1.1894380713,131.140319671
3777,3777,-1.1897128472,131.133392157
3771,3771,-1.1933491624,131.104225729
3770,3770,-1.1923833239,131.14694902
3769,3769,-1.1935648018,131.180872879
3768,3768,-1.1955490118,131.118263158
3767,3767,-1.1983999828,131.152708793
3766,3766,-1.2219265123,136.591951636
3765,3765,-1.1958296822,135.917904016
3764,3764,-1.199011382,131.139807118
3763,3763,-1.1964386812,131.081283939
3761,3761,-1.197692233,131.054496908
3760,3760,-1.2171073485,131.163200366
3759,3759,-1.1984511897,131.120905133
3757,3757,-1.1986549624,131.130257139
3755,3755,-1.207326309,131.047591799
3754,3754,-1.208385715,131.075137863
3752,3752,-1.2022333334,131.143898501
3751,3751,-1.2016774934,131.079576863
3748,3748,-1.2089868119,131.082163302
3743,3743,-1.2197855471,131.126114668
3742,3742,-1.226455325,136.433137926
3739,3739,-1.2174561607,136.690889821
3738,3738,-1.2254032269,131.059139505
3731,3731,-1.2257385818,131.131001687
3729,3729,-1.2250279362,131.0820771
3724,3724,-1.229471811,130.725530697
3718,3718,-1.2428981213,136.312836248
3717,3717,-1.2338781806,130.734209631
3716,3716,-1.2337807222,130.71958348
3714,3714,-1.240769017,136.511756914
3712,3712,-1.235016757,131.047918191
3711,3711,-1.2378476839,131.102782003
3710,3710,-1.2354476664,136.348320066
3709,3709,-1.2373391017,130.648856835
3707,3707,-1.2399259514,130.744543812
3706,3706,-1.24077526,130.724458284
3705,3705,-1.2421654173,131.110803919
3704,3704,-1.2412670243,130.685421011
3702,3702,-1.2556111459,136.210152511
3701,3701,-1.2456913242,131.092905406
3700,3700,-1.245441867,131.103747375
3695,3695,-1.2525357374,136.688090157
3687,3687,-1.2651860786,136.37077871
3686,3686,-1.2605082617,130.751007162
3683,3683,-1.2685002176,136.661918272
3681,3681,-1.2641801398,130.603327922
3674,3674,-1.2695276348,136.311169211
3672,3672,-1.2684632772,130.72409061
3665,3665,-1.2916912633,136.59486706
3663,3663,-1.2939144014,136.409406158
3661,3661,-1.284143462,136.663699167
3654,3654,-1.302794754,131.016448444
3653,3653,-1.296032071,136.315092101
3652,3652,-1.2967012189,136.66684013
3651,3651,-1.2950401436,136.688735201
3650,3650,-1.3013889442,136.376156909
3647,3647,-1.3116899612,136.675404268
3645,3645,-1.3176137897,136.369904981
3644,3644,-1.3175386246,136.218330383
3643,3643,-1.3193134737,136.609726421
3642,3642,-1.3202453839,136.209179243
3628,3628,-1.332941303,130.759172049
3627,3627,-1.3373696795,136.617749798
3624,3624,-1.3371245272,130.705267351
3620,3620,-1.3395873282,130.884991121
3618,3618,-1.346293662,130.716272293
3615,3615,-1.3504176388,130.829166556
3612,3612,-1.3542064468,134.265835552
3611,3611,-1.356685744,130.871534685
3610,3610,-1.3611890354,130.947506171
3607,3607,-1.3658657831,130.937520345
3606,3606,-1.3671659367,130.954616589
3605,3605,-1.3674622111,130.931900445
3600,3600,-1.3712762137,130.934165644
3597,3597,-1.3836060356,130.923605105
3596,3596,-1.3874201317,130.987783983
3592,3592,-1.3862573179,130.911262512
3590,3590,-1.3895880884,130.908105904
3586,3586,-1.3945696504,130.872523522
3585,3585,-1.3997672085,130.960596362
3582,3582,-1.4046095298,130.95416429
3577,3577,-1.4109100451,130.91319617
3538,3538,-1.4970055143,135.206354663
3534,3534,-1.4701597336,135.163470023
3529,3529,-1.4766758923,130.988756025
3525,3525,-1.4815214354,135.345993208
3516,3516,-1.4832764457,135.019952463
3502,3502,-1.4992449144,135.361695119
3493,3493,-1.5050074174,135.356652791
3491,3491,-1.5086076058,135.338833857
3487,3487,-1.5134862873,131.173577551
3485,3485,-1.5142846045,135.780113872
3480,3480,-1.5207277331,135.825845873
3460,3460,-1.539184689,131.283432083
3459,3459,-1.5380796339,137.956230776
3434,3434,-1.603448648,138.728422486
3432,3432,-1.5879416672,137.537113515
3428,3428,-1.7497708814,136.201004878
3409,3409,-1.6244245775,135.42868517
3401,3401,-1.6393071287,135.867061941
3395,3395,-1.6512722502,135.840841784
3389,3389,-1.6558460352,135.464684419
3386,3386,-1.6798657737,138.797359376
3383,3383,-1.6625119748,131.43663992
3367,3367,-1.6870010501,135.583649365
3364,3364,-1.6912537666,135.600404746
3359,3359,-1.6945871827,135.605426464
3337,3337,-1.7116658163,135.68254564
3302,3302,-1.7436679855,135.801184939
3298,3298,-1.7425674708,134.215382605
3292,3292,-1.8479916743,134.188904851
3278,3278,-1.756680487,135.778318273
3275,3275,-1.7677075386,135.775264555
3271,3271,-1.7644005274,135.882148403
3268,3268,-1.76584908,135.834152505
3267,3267,-1.7675118314,135.86665223
3266,3266,-1.7677648671,135.908099887
3262,3262,-1.7725397878,135.912503016
3256,3256,-1.7800117745,135.810834696
3255,3255,-1.7800119106,135.804154507
3253,3253,-1.7995241519,135.807128828
3247,3247,-1.7973517259,135.932262127
3236,3236,-1.8062694195,134.118259353
3235,3235,-1.8086497229,134.424002221
3233,3233,-1.8075110406,134.147094727
3228,3228,-1.8135365147,134.21559067
3225,3225,-1.8169600254,134.14726638
3220,3220,-1.8277187929,134.122189997
3217,3217,-1.8453792343,137.018250976
3212,3212,-1.8366697768,138.750846059
3201,3201,-1.8763038473,137.101023296
3192,3192,-1.8670253097,134.126770031
3188,3188,-1.8696149435,138.770405863
3186,3186,-1.8737640339,136.348091223
3184,3184,-1.8732802022,135.798761709
3180,3180,-1.8772688783,135.820811407
3175,3175,-1.8864045885,135.809471627
3174,3174,-1.9116067939,136.28905224
3173,3173,-1.8952988047,136.364020479
3171,3171,-1.8893335259,136.332455453
3170,3170,-1.8957062785,134.139406638
3168,3168,-1.8965152107,136.328347191
3161,3161,-1.8988704257,136.352166154
3160,3160,-1.9008018424,136.316670618
3155,3155,-1.9118058669,136.39593667
3153,3153,-1.9304185642,136.346474193
3151,3151,-1.9063481144,136.373004237
3147,3147,-1.9077835338,136.362219074
3139,3139,-1.9201189191,136.381338564
3135,3135,-1.922230605,134.191893986
3130,3130,-1.9347622205,139.013136039
3120,3120,-1.9415678936,136.307303496
3113,3113,-1.9448207911,139.006638202
3109,3109,-1.950414018,136.313607949
3108,3108,-1.952000152,134.151821781
3106,3106,-1.9554181827,134.143318471
3103,3103,-1.9592110847,136.376041799
3101,3101,-1.9692298981,137.192933529
3100,3100,-1.9616694397,136.319154154
3094,3094,-1.9716780239,137.21468479
3092,3092,-1.964529942,134.155520525
3089,3089,-1.9646112028,134.146652
3087,3087,-1.967432032,134.169633008
3084,3084,-1.9792042367,134.69868415
3082,3082,-1.9758590881,136.390084854
3081,3081,-1.9812923783,137.207596847
3074,3074,-1.9817930393,137.196845042
3071,3071,-1.9841625388,137.183123062
3066,3066,-1.9859450869,137.203415935
3055,3055,-2.0009446511,137.209848717
3050,3050,-1.990850114,134.702068076
3044,3044,-1.9946268052,134.699076684
3041,3041,-2.0733101045,134.367922759
3040,3040,-2.0033225521,139.133283235
3036,3036,-2.0026181851,137.189638724
3033,3033,-2.0092913775,139.244476472
3028,3028,-2.0054411387,134.699338718
3026,3026,-2.0339311378,134.154304755
3024,3024,-2.0184841962,137.217341652
3021,3021,-2.0189152802,137.188254218
3005,3005,-2.0390215739,134.736375559
3001,3001,-2.0269334762,134.134295123
2997,2997,-2.0287776911,137.198323036
2991,2991,-2.0340325633,134.135176297
2988,2988,-2.0347439898,139.233053871
2983,2983,-2.0383696981,134.16166687
2980,2980,-2.0420342023,134.135916075
2977,2977,-2.0433663776,134.160413741
2967,2967,-2.0500630465,134.137912674
2957,2957,-2.0683404052,137.22001531
2953,2953,-2.0662561994,134.158348894
2952,2952,-2.0697538208,134.152189995
2951,2951,-2.0692125372,134.717243613
2950,2950,-2.0709710397,134.159013688
2946,2946,-2.078165367,134.162026654
2945,2945,-2.0836005431,134.723144711
2943,2943,-2.0815246385,137.019533267
2942,2942,-2.084501833,134.150506721
2920,2920,-2.1216727706,133.902072082
2915,2915,-2.1074600991,139.456575776
2912,2912,-2.1079352251,136.975893812
2910,2910,-2.1250480305,133.8584322
2909,2909,-2.1104294482,139.474351635
2905,2905,-2.1117838898,134.337371076
2889,2889,-2.1261052733,139.509245595
2885,2885,-2.1240450948,137.001283744
2865,2865,-2.1390223069,134.817210047
2864,2864,-2.140558789,134.135347962
2863,2863,-2.1571555245,133.90787073
2851,2851,-2.1815114881,133.81677359
2850,2850,-2.1585377047,134.740538356
2841,2841,-2.1720598799,133.852922565
2832,2832,-2.1737725094,136.912090829
2831,2831,-2.2403189606,133.863053473
2826,2826,-2.1908238264,133.873999996
2822,2822,-2.208745945,133.724344687
2818,2818,-2.1913999367,133.592267824
2809,2809,-2.1992800237,139.52798971
2807,2807,-2.2073187437,133.761433596
2797,2797,-2.2141801698,134.765795635
2794,2794,-2.22380717,136.252872881
2792,2792,-2.2437219265,133.725293605
2785,2785,-2.2300697924,133.612077701
2780,2780,-2.2290019377,133.949945458
2778,2778,-2.2281202402,139.573959095
2776,2776,-2.2299918407,136.577288596
2770,2770,-2.2350373733,133.953338725
2768,2768,-2.2361636984,133.631973316
2766,2766,-2.2362691044,133.94959018
2764,2764,-2.2387576443,133.949600157
2756,2756,-2.2520293902,133.80758901
2754,2754,-2.2635336972,133.733483628
2745,2745,-2.2695793415,133.945720523
2744,2744,-2.269160093,133.895805204
2742,2742,-2.2891463634,133.902226365
2740,2740,-2.2785594697,134.86434174
2739,2739,-2.2807617407,136.320002332
2737,2737,-2.2840990124,134.543435789
2736,2736,-2.3836780037,134.550348353
2734,2734,-2.2879445253,134.521214138
2732,2732,-2.3048002512,134.522305846
2731,2731,-2.3042709449,134.54638251
2730,2730,-2.3104430345,133.801075515
2729,2729,-2.3092829259,133.892605899
2727,2727,-2.3230669376,133.81911938
2726,2726,-2.3239676578,133.837125257
2722,2722,-2.3517377115,134.512401258
2721,2721,-2.3463192764,140.16246213
2718,2718,-2.3546129636,134.543941901
2710,2710,-2.3760000469,136.333262594
2708,2708,-2.3827539312,140.231908017
2706,2706,-2.3920303092,140.247860543
2704,2704,-2.3982049121,134.964839871
2702,2702,-2.4049293972,134.229281565
2699,2699,-2.4144239875,134.522268858
2698,2698,-2.4716251858,133.55401724
2697,2697,-2.4154384715,134.225408752
2696,2696,-2.4154305456,134.219559329
2695,2695,-2.4187753336,134.223762512
2691,2691,-2.4598959629,133.347986711
2690,2690,-2.4287847559,134.520083976
2687,2687,-2.4403746873,134.521692056
2685,2685,-2.4408172606,134.535031293
2678,2678,-2.4569674457,134.519944648
2672,2672,-2.475573248,134.284569733
2668,2668,-2.4815764383,134.289263495
2666,2666,-2.494019916,134.306348169
2665,2665,-2.4938495812,133.43191222
2662,2662,-2.5133460065,133.658098531
2653,2653,-2.5634133873,133.785218821
2649,2649,-2.5521502322,134.381115239
2642,2642,-2.5497271548,133.59048246
2635,2635,-2.5490541952,133.597219992
2629,2629,-2.5796996102,133.544208403
2616,2616,-2.6237449821,133.396699195
2603,2603,-2.6083851543,134.345194113
2600,2600,-2.6122683419,132.398534863
2595,2595,-2.6154135085,131.614995998
2592,2592,-2.6415979237,131.610859684
2590,2590,-2.6264237073,132.42411329
2589,2589,-2.6253300702,132.416881677
2587,2587,-2.6529429477,132.470104244
2585,2585,-2.6302379323,132.473212789
2581,2581,-2.6330248072,132.474351448
2580,2580,-2.6493290814,132.435214158
2578,2578,-2.64834577,132.513753817
2576,2576,-2.6487176417,132.444407727
2575,2575,-2.6518477931,132.504554186
2574,2574,-2.6572374428,132.546362413
2572,2572,-2.6513605515,132.43933263
2571,2571,-2.6565700132,132.516005852
2565,2565,-2.6752330582,132.490271148
2564,2564,-2.6746003254,131.587861184
2559,2559,-2.6766630727,132.480839192
2558,2558,-2.6771666237,131.592754435
2557,2557,-2.6777300547,131.613780026
2556,2556,-2.6762752107,132.473733416
2555,2555,-2.6762916913,132.347908253
2554,2554,-2.6792849471,131.605598179
2553,2553,-2.6791870259,131.599983813
2552,2552,-2.6796356605,132.502080278
2550,2550,-2.6821048518,132.494585947
2548,2548,-2.7071184054,134.829825007
2547,2547,-2.6866833667,132.474584693
2546,2546,-2.687533336,132.537512388
2545,2545,-2.6888969678,132.528321374
2543,2543,-2.6975173344,132.575833115
2538,2538,-2.7168001113,132.476478127
2537,2537,-2.7184389429,132.47072025
2535,2535,-2.7225324016,132.138750613
2534,2534,-2.7241891103,132.080396772
2533,2533,-2.7242031061,132.613732138
2532,2532,-2.7250136955,132.086235242
2529,2529,-2.7412756366,132.041682378
2527,2527,-2.7524047532,131.985352894
2492,2492,-2.8216777948,134.456725641
2466,2466,-2.8511440346,134.464658993
2464,2464,-2.8494456972,134.496170979
2463,2463,-2.8528097102,134.456561131
2460,2460,-2.8596024441,134.481093153
2459,2459,-2.8625396401,134.459987864
2450,2450,-2.8808500148,134.821226184
2446,2446,-2.8862701899,134.852905286
2430,2430,-2.9246939423,135.703530251
2420,2420,-2.9222195279,131.984072503
2417,2417,-2.9340692122,135.727276941
2415,2415,-2.9542289614,135.744906094
2410,2410,-2.9479240622,131.9869377
2406,2406,-2.9533762159,132.342899984
2397,2397,-2.9622277777,132.315573031
2394,2394,-2.9646127444,132.117914232
2393,2393,-2.9654238659,132.123332184
2389,2389,-2.9667005346,132.09542074
2386,2386,-2.9783362658,135.904639892
2381,2381,-2.9849362186,132.235043831
2380,2380,-2.9769033485,135.898807488
2379,2379,-2.9787571402,135.893395151
2378,2378,-2.977420481,132.12268537
2374,2374,-2.9804192316,135.907911756
2370,2370,-2.9828032188,135.899253855
2361,2361,-2.9942914777,134.855833616
2350,2350,-3.0141858964,135.039168865
2342,2342,-3.0406399145,134.834096949
2336,2336,-3.0312525424,133.772909549
2333,2333,-3.0394883899,133.749393591
2324,2324,-3.0777971086,133.774552099
2310,2310,-3.0631102164,134.836386612
2304,2304,-3.0800192438,135.623918287
2301,2301,-3.0785428099,135.589725317
2296,2296,-3.0775400803,135.727084668
2292,2292,-3.0854358353,135.567912625
2286,2286,-3.0946617582,135.604774065
2282,2282,-3.0976478352,135.592016533
2281,2281,-3.0927998889,135.611072083
2279,2279,-3.0943534858,133.756853278
2277,2277,-3.0962871699,135.631641117
2275,2275,-3.1004368447,135.555404663
2274,2274,-3.1002893221,135.14139453
2273,2273,-3.1267986112,132.483863901
2272,2272,-3.1042427507,135.077881725
2271,2271,-3.1063967642,135.763010023
2270,2270,-3.1113748655,133.757986797
2268,2268,-3.1079416594,133.785399636
2264,2264,-3.1108611535,133.78125
2255,2255,-3.1179419913,132.495414635
2253,2253,-3.1242068534,133.757869448
2250,2250,-3.1241918277,135.726243508
2246,2246,-3.1304454844,133.758998514
2245,2245,-3.1379517786,133.760826179
2238,2238,-3.1498341342,133.766412221
2235,2235,-3.1504441015,133.688328409
2234,2234,-3.1511694055,133.692668879
2233,2233,-3.1542129517,135.660822551
2232,2232,-3.1553525142,135.65864408
2231,2231,-3.1593984744,133.661106624
2228,2228,-3.1635196433,133.717022061
2220,2220,-3.169047887,133.705121751
2219,2219,-3.1693325311,134.887728117
2218,2218,-3.1683806122,133.65931203
2200,2200,-3.2008455577,133.682901231
2197,2197,-3.2020890496,133.687051272
2194,2194,-3.2037703115,133.680403697
2193,2193,-3.2045907285,133.683750901
2186,2186,-3.2154119,135.066262438
2181,2181,-3.2196018166,133.668321398
2162,2162,-3.2411017835,135.064702104
2158,2158,-3.2458481265,134.861659258
2142,2142,-3.273624571,135.075233485
2138,2138,-3.2821099222,134.957082961
2134,2134,-3.2869304178,135.079431749
2126,2126,-3.3058734264,132.799800667
2125,2125,-3.2998309824,132.809805498
2123,2123,-3.3058460896,132.807491204
2121,2121,-3.3117314309,133.667213938
2119,2119,-3.31042396,132.647494364
2118,2118,-3.3108315957,132.650387315
2116,2116,-3.3136017744,132.6469373
2090,2090,-3.4121501189,132.740090791
2088,2088,-3.4554608109,132.675211334
2086,2086,-3.4324165273,133.61154821
2082,2082,-3.4273165144,133.590771761
2080,2080,-3.4316720991,133.667065159
2076,2076,-3.4583400354,132.743222714
2075,2075,-3.4479462963,133.50216919
2070,2070,-3.4637627727,133.62491367
2044,2044,-3.5653312942,133.820240708
2040,2040,-3.5771878523,133.646971279
2039,2039,-3.5855500411,133.651399774
2038,2038,-3.5862467991,133.571249905
2029,2029,-3.6271086637,133.597578483
2027,2027,-3.6416094568,133.613989803
2008,2008,-3.7931350424,133.898676749
2001,2001,-3.7597455779,134.143236465
2000,2000,-3.7675055872,134.152031979
1994,1994,-3.7918645481,134.166239869
1991,1991,-3.8318127986,134.025914761
1990,1990,-3.8140697351,134.012523334
1988,1988,-3.8185769635,132.772254973
1985,1985,-3.8220630621,134.115106368
1984,1984,-3.8216856258,134.061249268
1983,1983,-3.8251028428,134.12294962
1982,1982,-3.8246122514,134.002482103
1981,1981,-3.8370560678,134.103587915
1978,1978,-3.8420894809,134.094173914
1977,1977,-3.8454221717,134.09832156
1972,1972,-3.8579548738,134.030062159
1971,1971,-3.8527175138,134.025944007
1970,1970,-3.8592068644,133.940425464
1969,1969,-3.8604426904,134.138342105
1968,1968,-3.8612750464,133.918751809
1967,1967,-3.8630759288,134.13355391
1963,1963,-3.8658486474,133.982902527
1962,1962,-3.8667616268,133.976166011
1952,1952,-3.8835455953,133.940223627
1948,1948,-3.9029408526,134.115395755
1947,1947,-3.9040715217,134.042289029
1945,1945,-3.9073187365,134.049691451
1944,1944,-3.9062473614,134.089431017
1940,1940,-3.9097501154,134.110563265
1939,1939,-3.9584067598,134.128927504
1938,1938,-3.9113473493,134.405772007
1933,1933,-3.9140768106,132.802682013
1931,1931,-3.9153116581,134.159770666
1930,1930,-3.9154855045,132.798992166
1926,1926,-3.9249469743,134.919589318
1925,1925,-3.9226375524,134.161916619
1923,1923,-3.9226041485,134.016308109
1922,1922,-3.9336380785,134.900409236
1921,1921,-3.9435293513,134.69580848
1920,1920,-3.9325049434,132.787070244
1916,1916,-3.9618414677,134.846105143
1915,1915,-3.9484601376,134.364290382
1913,1913,-3.9541730998,134.364160656
1912,1912,-3.9567180892,134.082889703
1911,1911,-3.9571094498,132.822079851
1910,1910,-3.957947054,134.368754331
1909,1909,-3.9616833551,134.377054145
1908,1908,-3.9947223419,134.399098425
1907,1907,-3.9702999361,133.466797077
1905,1905,-3.9762444928,134.372466833
1901,1901,-3.9896334169,134.231211503
1900,1900,-4.0122483613,134.249395735
1898,1898,-3.9920992367,133.315006906
1897,1897,-4.0000573401,133.503502167
1895,1895,-4.0024947674,134.659585947
1894,1894,-4.0043581582,134.455851396
1893,1893,-4.0054503326,133.364128174
1892,1892,-4.0098087936,134.34996667
1891,1891,-4.0075388546,133.367491559
1884,1884,-4.0333917177,133.455452765
1883,1883,-4.0380392714,133.331979554
1879,1879,-4.0583610533,134.652491252
1878,1878,-4.0587518171,133.321655356
1877,1877,-4.059185187,134.651657104
1876,1876,-4.0608488003,134.652899021
1874,1874,-4.0633510157,133.337903377
1871,1871,-4.0687684768,134.653318541
1870,1870,-4.0746329393,134.603216094
1864,1864,-4.082120837,133.017548732
1858,1858,-4.200618866,133.423106555
1857,1857,-4.1005129557,133.030643436
1853,1853,-4.1182960778,132.954982463
1852,1852,-4.1229250842,132.977909706
1850,1850,-4.1387690239,133.352085357
1840,1840,-4.2088021454,134.729449899
1834,1834,-4.3329528489,133.480478877
1781,1781,-4.6550159208,136.21007329
1755,1755,-4.7276191848,136.463074209
1744,1744,-4.7370993227,136.467228722
1730,1730,-4.7778866591,136.703201007
1729,1729,-4.7795538999,136.545662713
