(Intercept)	Annual_precipitation_mean	Annual_temperature_mean	Area_land	EA033	Isolation	Latitude_abs_mean	Precipitation_seasonality_mean	ratio_coastline_to_area	Settlement_order_oldest	Shoreline	Temperature_seasonality_mean	Annual_precipitation_mean:Precipitation_seasonality_mean	Annual_temperature_mean:Temperature_seasonality_mean	Area_land:Settlement_order_oldest	ratio_coastline_to_area:Settlement_order_oldest	Settlement_order_oldest:Shoreline	df	logLik	AICc	delta	weight
-0.0053867227938254394	1.9935730992981718e-4	-0.023796154628720135	1.5376581345659268e-4	NA	2.7019120954824326e-4	NA	-0.013888841709939124	-0.01150559688510576	0.016727080495442845	-0.0029372185340424094	NA	1.3016809469711487e-5	NA	-1.3390880432782526e-5	NA	3.6767263019824e-4	13	0	34.27272727272727	8198.533596837944	0
5.376311833566309	2.662631711293242e-4	-0.20635945677059514	1.5684803197632685e-4	NA	NA	-0.05360931696597522	-0.0025151950606720312	-0.020039279982156138	0.030891598150614527	-0.0029487684345602433	NA	8.127400646995606e-6	NA	-1.5491442291939067e-5	NA	3.754139608528767e-4	13	0	34.27272727272727	8198.533596837944	0
0.0793118494138466	5.6905391790063606e-5	NA	1.5851875811120266e-4	NA	3.458384408588251e-4	-0.015538090318606913	-0.016316762687047064	-0.018351459717387584	0.01150124936169445	-0.002981293370366983	NA	1.185578152828927e-5	NA	-1.3969129376030306e-5	NA	3.7414244548627753e-4	13	0	34.27272727272727	8198.533596837944	0
2.9747207305482926	2.4816750118376087e-4	-0.08713744496000422	6.0368678696744417e-05	-0.6174680648888226	NA	NA	-0.014832417930334971	NA	0.0433911695761626	-0.001332682966158559	-0.0013439960190360842	8.846430660071757e-6	NA	-7.121621199211719e-6	NA	2.2393452252050523e-4	13	0	34.27272727272727	8198.533596837944	0
2.597934886938286	1.5863106248235878e-4	-0.10779869843695368	1.5353330524379966e-4	NA	1.2762408387275418e-4	NA	-0.007020978279132989	NA	0.028804661839124775	-0.0029566987398262816	-0.003819051590927373	9.001659600417944e-6	NA	-1.3688842122916676e-5	NA	3.751239642397407e-4	13	0	34.27272727272727	8198.533596837944	0
0.7809420956998864	1.7478604863465998e-4	NA	5.5750927889825786e-5	-0.6586564576505188	NA	0.030222039278079458	-0.018143404567980845	NA	0.030915816614179425	-0.00126830866652144	-0.002622832233085621	9.305611982667572e-6	NA	-5.977675635072474e-6	NA	2.172269851639335e-4	13	0	34.27272727272727	8198.533596837944	0
3.7318736737141505	1.537542797870848e-4	-0.13877071076030173	1.54695958338298e-4	NA	NA	NA	-0.0045246758779025455	-0.02269593561091521	0.0165128671217261	-0.0030007306082893287	-0.0051803759993474235	7.894278519021744e-6	NA	-1.3675219299537814e-5	NA	3.801450460414225e-4	13	0	34.27272727272727	8198.533596837944	0
1.9965683708217703	6.90946126938111e-5	NA	4.7173465104081554e-5	-0.735361090930935	NA	NA	-0.027833937341851717	-0.06936438523293241	0.001348563758717238	-0.0011563037639867521	-8.594921475098158e-4	1.1366740498866987e-5	NA	-4.518764448038627e-6	NA	2.020508351887086e-4	13	0	34.27272727272727	8198.533596837944	0
0.0659843564809802	1.1422520678564068e-4	NA	1.6191642255785732e-4	NA	NA	0.011005122452839326	-0.00580744070228477	-0.02667153402505995	-7.508998351203772e-5	-0.003034770902047871	-0.002965732562330325	7.278797407446028e-6	NA	-1.4460886118099269e-5	NA	3.832603932590716e-4	13	0	34.27272727272727	8198.533596837944	0
22.116352221460982	5.693029008669937e-4	-0.8064753698160307	5.9553088462021735e-05	-0.6587121039760929	NA	-0.015428131952198679	NA	NA	0.06355880308634312	-0.001283404097066698	-0.0763053440818159	NA	0.0026087078034372577	-4.609278392460408e-6	NA	2.110832302739353e-4	13	0	34.27272727272727	8198.533596837944	0
-1.8290449526479138	NA	0.11967983212743587	9.528517625922538e-5	-0.5611432565728605	2.1855329359063481e-4	0.02321252929231586	NA	NA	0.005377421319042513	-0.001742149708440146	0.006668663311424256	NA	-4.172460528196919e-4	-1.335364250357451e-5	NA	2.8328522999680246e-4	13	0	34.27272727272727	8198.533596837944	0
-0.7777360536237771	NA	0.09497719555885753	7.681893533470339e-5	-0.6506460478649524	4.057462062739993e-4	NA	-0.013841319757762368	NA	0.03321912491705678	-0.001446148344460178	0.003551882877524621	NA	-1.7688678724659415e-4	-1.0928516912032854e-5	NA	2.491563856844866e-4	13	0	34.27272727272727	8198.533596837944	0
15.640116615074255	5.05810094078248e-4	-0.6047502029469479	1.624413772588925e-4	NA	NA	-0.05436243399044639	0.012731312482817869	NA	0.049780241714127024	-0.0029860955420473786	-0.0422806509186937	NA	0.0014418145785081906	-1.5341306531925423e-5	NA	3.786913390748073e-4	13	0	34.27272727272727	8198.533596837944	0
-0.20711905654524448	NA	0.03137450758405251	1.6859181297766376e-4	NA	1.7979382915386962e-4	-0.0177202926817967	7.538788524163835e-5	NA	0.03161137560497526	-0.003079303124251751	0.010281187444628965	NA	-5.156011713694901e-4	-1.8070042778483207e-5	NA	4.023486314192562e-4	13	0	34.27272727272727	8198.533596837944	0
19.716330181194763	5.564897385360836e-4	-0.6973024381041888	5.7181637054937625e-5	-0.7189113078533003	NA	NA	NA	-0.058528366586983564	0.015518104767899147	-0.0012779686637151614	-0.07004073322923618	NA	0.0023347727444241054	-4.135976471426235e-6	NA	2.1172464697264413e-4	13	0	34.27272727272727	8198.533596837944	0
6.342883372457223	2.139315784044861e-4	-0.22682785508089953	1.604716722050215e-4	NA	7.652064317550375e-5	NA	NA	-0.023258795919664333	0.02581647878135079	-0.0030571497572111695	-0.018423499100298047	NA	4.4601076689228974e-4	-1.4403423958083965e-5	NA	3.897585819143373e-4	13	0	34.27272727272727	8198.533596837944	0
1.8894732405811856	NA	0.0064499514860466576	9.53485001045747e-5	-0.5797668104687014	1.2447901112904765e-4	NA	NA	-0.053242223786321964	-0.015605596943329606	-0.0017761216705815498	-1.4620061023699787e-4	NA	-1.7467132479520418e-4	-1.2700175941530554e-5	NA	2.829172665399035e-4	13	0	34.27272727272727	8198.533596837944	0
1.2186950360867526	NA	-0.01221994283369808	1.688408186358714e-4	NA	1.2260428540633226e-4	-0.0166243863743063	NA	-0.025235314135865397	0.0173964544037415	-0.003116239528078623	0.005705763836233754	NA	-3.844753386406822e-4	-1.7480526796410105e-5	NA	4.0427086233517644e-4	13	0	34.27272727272727	8198.533596837944	0
4.713641368684322	NA	-0.13887896915216724	1.6649660618600778e-4	NA	NA	-0.012846906124334756	0.0013325267742761622	-0.027413948052672898	0.020098772784308223	-0.0031157790315333262	-0.006111933335994677	NA	-2.272895801951147e-5	-1.6379976394177817e-5	NA	4.015580677610135e-4	13	0	34.27272727272727	8198.533596837944	0
1.1594954635691466	7.591115458872777e-4	-0.016981344381210503	1.3989107962093702e-5	-1.0477104950325131	5.619153868538116e-5	0.01516799029198868	NA	-0.22770411544416422	-0.03234870742167621	-7.695234418808079e-4	NA	NA	NA	NA	0.03971246914230446	1.588840033904604e-4	13	0	34.27272727272727	8198.533596837944	0
1.0436979018983703	3.454798960879292e-4	0.05786009301586439	1.3824010517903389e-5	-1.0815533974652323	3.2166140201338856e-4	NA	-0.021888934426821056	-0.24782019296807659	-0.03852561079496317	-7.398811002024388e-4	NA	NA	NA	NA	0.039815580192987796	1.616466130525879e-4	13	0	34.27272727272727	8198.533596837944	0
3.1470054669231713	5.594633110099671e-4	-0.06515807269750938	NA	-1.059843287765084	-2.0680018936144673e-4	0.05776437998967043	NA	-0.24824594897907365	-0.05278444525910133	-5.494416277482016e-4	-0.007921293687799442	NA	NA	NA	0.04381282593758527	1.5497083132475146e-4	13	0	34.27272727272727	8198.533596837944	0
4.68022378615185	2.7726072356464677e-4	-0.06501369900310354	1.7586375261627152e-5	-1.0160645571338713	NA	NA	-0.017885980995974902	-0.2569465416738096	-0.03767033386202795	-8.697192059956059e-4	-0.0044118779882887545	NA	NA	NA	0.04077361785734612	1.7676210346426362e-4	13	0	34.27272727272727	8198.533596837944	0
3.17332274549636	-1.4435194606828914e-4	-0.01653535254040005	2.9911324631828935e-5	-0.8545225019228876	NA	NA	-0.05224180807129588	-0.2903788119382429	-0.08993710858942859	-0.0010808967142953668	NA	2.7596789124215487e-5	NA	NA	0.056273550158465024	1.890739235257045e-4	13	0	34.27272727272727	8198.533596837944	0
1.480919051268396	-5.766026075876595e-4	-0.017992737130862132	1.1287147933694017e-4	NA	2.8409785449001675e-4	NA	-0.07859989913989257	-0.1370351868347424	0.002172127660690577	-0.0027790399257034276	NA	4.675597659813021e-5	NA	NA	0.02954179838349668	3.107954818725632e-4	13	0	34.27272727272727	8198.533596837944	0
3.9142807917019558	-1.5763170664990913e-5	-0.04326213059528218	NA	-0.9933160749504083	NA	-0.0046350250138646664	-0.04660727315744163	-0.28334002489693383	-0.07191919283123362	-4.963109848800022e-4	NA	2.243284792363864e-5	NA	NA	0.053280713146184495	1.449001612642028e-4	13	0	34.27272727272727	8198.533596837944	0
2.906791655579754	-8.157839560158549e-5	NA	NA	-1.0023429855896155	2.720955393464009e-4	-0.0036643612516171287	-0.05050546846870837	-0.2798643260938603	-0.07643390699078001	-4.829273724967641e-4	NA	2.306132085008711e-5	NA	NA	0.052763048794058166	1.4481675504777013e-4	13	0	34.27272727272727	8198.533596837944	0
5.369718236817022	-6.603178397672064e-4	-0.13394355307649963	1.1271079096313205e-4	NA	NA	NA	-0.070807372789012335	-0.1559129275884981	-6.688901762801742e-4	-0.00283223308048832	-0.005517661193823086	4.255013584186209e-5	NA	NA	0.031152627725891665	3.220290722575793e-4	13	0	34.27272727272727	8198.533596837944	0
4.052438238123375	-3.402887717089637e-5	-0.044078870605671124	NA	-0.995180310882415	NA	NA	-0.04565783831202923	-0.28466616353142643	-0.07360441623988832	-5.015426799556402e-4	-0.0010623002575313515	2.145694834688017e-5	NA	NA	0.05315479129113474	1.4688668028599243e-4	13	0	34.27272727272727	8198.533596837944	0
2.93083868233046	-4.710811995040618e-5	NA	NA	-1.0171238847439066	NA	0.019251220210231925	-0.04429203251960408	-0.2915373999343988	-0.08498844235636648	-4.959740770845431e-4	-0.0022791316902975155	1.9995397291276836e-5	NA	NA	0.05445292249161646	1.4875159362239272e-4	13	0	34.27272727272727	8198.533596837944	0
44.2974016997514	3.74654638231154e-4	-1.6180037790579063	1.3322109869397285e-4	NA	-4.634946991108542e-4	NA	NA	-0.09900913541644865	0.07052635893555485	-0.003031362235717576	-0.1566104896192879	NA	0.005009684012274623	NA	0.016491735778885977	3.44937094947634e-4	13	0	34.27272727272727	8198.533596837944	0
22.147985859620764	7.815275393045248e-4	-0.7830090426012084	NA	-1.050630354177775	NA	-0.00648044867413404	NA	-0.22862697108887214	-0.023575281694599017	-3.660327642233374e-4	-0.07507898260268356	NA	0.0025765359786378973	NA	0.041765384430251885	1.3236852000099867e-4	13	0	34.27272727272727	8198.533596837944	0
19.756591227491377	NA	-0.6244353554676924	5.8406257837744986e-5	-0.8259060573993514	NA	0.07597560029667047	NA	-0.25951243806886726	-0.07460513994766252	-0.0015395861403024538	-0.08448503821075712	NA	0.0024108052682829035	NA	0.0498785989789016	2.3826304995389882e-4	13	0	34.27272727272727	8198.533596837944	0
42.06568200564476	NA	-1.4943545095245077	1.3627736353062669e-4	NA	-5.88436879342989e-4	0.0274149212620727	NA	-0.11779596091120902	0.059590252349201435	-0.003138963907142938	-0.1490533616745897	NA	0.004532903611597991	NA	0.019666418884645515	3.591831759792174e-4	13	0	34.27272727272727	8198.533596837944	0
18.720663299420536	5.046873954045002e-4	-0.609813074851708	NA	-1.0812457303123229	NA	NA	-0.012135441311075796	-0.2550527060004376	-0.03987670634993559	-3.981040751010362e-4	-0.0619236276498893	NA	0.0020608947863899932	NA	0.043828492139144595	1.4012050346264338e-4	13	0	34.27272727272727	8198.533596837944	0
