Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A3HGF_061_Line_Y_500m,MOD17A3HGF_061_Sample_X_500m,MOD17A3HGF_061_Npp_500m,MOD17A3HGF_061_Npp_QC_500m,MOD17A3HGF_061_Npp_QC_500m_bitmask,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
15062,15062,-10.8416805266,162.162071228,2002-01-01,h33v10,202.0,2224.0,32766.0,254.0,0b11111110,0b0,Continuous
15062,15062,-10.8416805266,162.162071228,2003-01-01,h33v10,202.0,2224.0,32766.0,254.0,0b11111110,0b0,Continuous
15062,15062,-10.8416805266,162.162071228,2004-01-01,h33v10,202.0,2224.0,32766.0,254.0,0b11111110,0b0,Continuous
15063,15063,-10.842102162,165.780408026,2001-01-01,h34v10,202.0,677.0,32766.0,254.0,0b11111110,0b0,Continuous
15063,15063,-10.842102162,165.780408026,2002-01-01,h34v10,202.0,677.0,32766.0,254.0,0b11111110,0b0,Continuous
15063,15063,-10.842102162,165.780408026,2003-01-01,h34v10,202.0,677.0,32766.0,254.0,0b11111110,0b0,Continuous
15063,15063,-10.842102162,165.780408026,2004-01-01,h34v10,202.0,677.0,32766.0,254.0,0b11111110,0b0,Continuous
15064,15064,-10.8391777302,162.161242158,2001-01-01,h33v10,201.0,2224.0,32766.0,254.0,0b11111110,0b0,Continuous
15064,15064,-10.8391777302,162.161242158,2002-01-01,h33v10,201.0,2224.0,32766.0,254.0,0b11111110,0b0,Continuous
15064,15064,-10.8391777302,162.161242158,2003-01-01,h33v10,201.0,2224.0,32766.0,254.0,0b11111110,0b0,Continuous
15064,15064,-10.8391777302,162.161242158,2004-01-01,h33v10,201.0,2224.0,32766.0,254.0,0b11111110,0b0,Continuous
15065,15065,-10.8329152762,162.204994753,2001-01-01,h33v10,199.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15065,15065,-10.8329152762,162.204994753,2002-01-01,h33v10,199.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15065,15065,-10.8329152762,162.204994753,2003-01-01,h33v10,199.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15065,15065,-10.8329152762,162.204994753,2004-01-01,h33v10,199.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15066,15066,-10.8262674467,162.042480543,2001-01-01,h33v10,198.0,2198.0,32766.0,254.0,0b11111110,0b0,Continuous
15066,15066,-10.8262674467,162.042480543,2002-01-01,h33v10,198.0,2198.0,32766.0,254.0,0b11111110,0b0,Continuous
15066,15066,-10.8262674467,162.042480543,2003-01-01,h33v10,198.0,2198.0,32766.0,254.0,0b11111110,0b0,Continuous
15066,15066,-10.8262674467,162.042480543,2004-01-01,h33v10,198.0,2198.0,32766.0,254.0,0b11111110,0b0,Continuous
15067,15067,-10.8284892252,162.201516144,2001-01-01,h33v10,198.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15067,15067,-10.8284892252,162.201516144,2002-01-01,h33v10,198.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15067,15067,-10.8284892252,162.201516144,2003-01-01,h33v10,198.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15067,15067,-10.8284892252,162.201516144,2004-01-01,h33v10,198.0,2235.0,32766.0,254.0,0b11111110,0b0,Continuous
15068,15068,-10.8205347499,162.214088093,2001-01-01,h33v10,196.0,2239.0,1.1987,68.0,0b01000100,0b0,Continuous
15068,15068,-10.8205347499,162.214088093,2002-01-01,h33v10,196.0,2239.0,0.98,64.0,0b01000000,0b0,Continuous
15068,15068,-10.8205347499,162.214088093,2003-01-01,h33v10,196.0,2239.0,1.2776999,70.0,0b01000110,0b0,Continuous
15068,15068,-10.8205347499,162.214088093,2004-01-01,h33v10,196.0,2239.0,1.0634,77.0,0b01001101,0b0,Continuous
15069,15069,-10.8154248257,162.28372185,2001-01-01,h33v10,195.0,2256.0,0.2878,52.0,0b00110100,0b0,Continuous
15069,15069,-10.8154248257,162.28372185,2002-01-01,h33v10,195.0,2256.0,0.2982,44.0,0b00101100,0b0,Continuous
15069,15069,-10.8154248257,162.28372185,2003-01-01,h33v10,195.0,2256.0,0.2872,47.0,0b00101111,0b0,Continuous
15069,15069,-10.8154248257,162.28372185,2004-01-01,h33v10,195.0,2256.0,0.3099,57.0,0b00111001,0b0,Continuous
15070,15070,-10.8320723597,162.468594683,2001-01-01,h33v10,199.0,2297.0,1.2023,61.0,0b00111101,0b0,Continuous
15070,15070,-10.8320723597,162.468594683,2002-01-01,h33v10,199.0,2297.0,0.9141,55.0,0b00110111,0b0,Continuous
15070,15070,-10.8320723597,162.468594683,2003-01-01,h33v10,199.0,2297.0,1.1998999,36.0,0b00100100,0b0,Continuous
15070,15070,-10.8320723597,162.468594683,2004-01-01,h33v10,199.0,2297.0,1.0290999,70.0,0b01000110,0b0,Continuous
15071,15071,-10.7991549804,161.992095678,2001-01-01,h33v10,191.0,2189.0,32766.0,254.0,0b11111110,0b0,Continuous
15071,15071,-10.7991549804,161.992095678,2002-01-01,h33v10,191.0,2189.0,32766.0,254.0,0b11111110,0b0,Continuous
15071,15071,-10.7991549804,161.992095678,2003-01-01,h33v10,191.0,2189.0,32766.0,254.0,0b11111110,0b0,Continuous
15071,15071,-10.7991549804,161.992095678,2004-01-01,h33v10,191.0,2189.0,32766.0,254.0,0b11111110,0b0,Continuous
15072,15072,-10.8177782164,166.007102925,2001-01-01,h34v10,196.0,733.0,32766.0,254.0,0b11111110,0b0,Continuous
15072,15072,-10.8177782164,166.007102925,2002-01-01,h34v10,196.0,733.0,32766.0,254.0,0b11111110,0b0,Continuous
15072,15072,-10.8177782164,166.007102925,2003-01-01,h34v10,196.0,733.0,32766.0,254.0,0b11111110,0b0,Continuous
15072,15072,-10.8177782164,166.007102925,2004-01-01,h34v10,196.0,733.0,32766.0,254.0,0b11111110,0b0,Continuous
15073,15073,-10.77575211,161.81392407,2001-01-01,h33v10,186.0,2150.0,32766.0,254.0,0b11111110,0b0,Continuous
15073,15073,-10.77575211,161.81392407,2002-01-01,h33v10,186.0,2150.0,32766.0,254.0,0b11111110,0b0,Continuous
15073,15073,-10.77575211,161.81392407,2003-01-01,h33v10,186.0,2150.0,32766.0,254.0,0b11111110,0b0,Continuous
15073,15073,-10.77575211,161.81392407,2004-01-01,h33v10,186.0,2150.0,32766.0,254.0,0b11111110,0b0,Continuous
15074,15074,-10.7507806286,166.04821905,2001-01-01,h34v10,180.0,752.0,1.2728,88.0,0b01011000,0b0,Continuous
15074,15074,-10.7507806286,166.04821905,2002-01-01,h34v10,180.0,752.0,0.9977,83.0,0b01010011,0b0,Continuous
15074,15074,-10.7507806286,166.04821905,2003-01-01,h34v10,180.0,752.0,1.2868999,72.0,0b01001000,0b0,Continuous
15074,15074,-10.7507806286,166.04821905,2004-01-01,h34v10,180.0,752.0,1.1049,81.0,0b01010001,0b0,Continuous
15075,15075,-10.7488391335,166.051828219,2001-01-01,h34v10,179.0,753.0,1.2617999,84.0,0b01010100,0b0,Continuous
15075,15075,-10.7488391335,166.051828219,2002-01-01,h34v10,179.0,753.0,0.9295,83.0,0b01010011,0b0,Continuous
15075,15075,-10.7488391335,166.051828219,2003-01-01,h34v10,179.0,753.0,1.3112,77.0,0b01001101,0b0,Continuous
15075,15075,-10.7488391335,166.051828219,2004-01-01,h34v10,179.0,753.0,1.1285,88.0,0b01011000,0b0,Continuous
15076,15076,-10.7279477629,166.066247524,2001-01-01,h34v10,174.0,759.0,1.2047,92.0,0b01011100,0b0,Continuous
15076,15076,-10.7279477629,166.066247524,2002-01-01,h34v10,174.0,759.0,0.9172,86.0,0b01010110,0b0,Continuous
15076,15076,-10.7279477629,166.066247524,2003-01-01,h34v10,174.0,759.0,1.3554,83.0,0b01010011,0b0,Continuous
15076,15076,-10.7279477629,166.066247524,2004-01-01,h34v10,174.0,759.0,1.0876,81.0,0b01010001,0b0,Continuous
15077,15077,-10.7308017188,166.075992912,2001-01-01,h34v10,175.0,761.0,1.2645999,90.0,0b01011010,0b0,Continuous
15077,15077,-10.7308017188,166.075992912,2002-01-01,h34v10,175.0,761.0,0.9089,77.0,0b01001101,0b0,Continuous
15077,15077,-10.7308017188,166.075992912,2003-01-01,h34v10,175.0,761.0,1.2826999,79.0,0b01001111,0b0,Continuous
15077,15077,-10.7308017188,166.075992912,2004-01-01,h34v10,175.0,761.0,0.9569,75.0,0b01001011,0b0,Continuous
15078,15078,-10.7121011204,166.084602606,2001-01-01,h34v10,170.0,765.0,1.2868999,92.0,0b01011100,0b0,Continuous
15078,15078,-10.7121011204,166.084602606,2002-01-01,h34v10,170.0,765.0,0.9888999,83.0,0b01010011,0b0,Continuous
15078,15078,-10.7121011204,166.084602606,2003-01-01,h34v10,170.0,765.0,1.3327999,81.0,0b01010001,0b0,Continuous
15078,15078,-10.7121011204,166.084602606,2004-01-01,h34v10,170.0,765.0,1.1486,97.0,0b01100001,0b0,Continuous
15079,15079,-10.6971017205,165.749411637,2001-01-01,h34v10,167.0,688.0,32766.0,254.0,0b11111110,0b0,Continuous
15079,15079,-10.6971017205,165.749411637,2002-01-01,h34v10,167.0,688.0,32766.0,254.0,0b11111110,0b0,Continuous
15079,15079,-10.6971017205,165.749411637,2003-01-01,h34v10,167.0,688.0,32766.0,254.0,0b11111110,0b0,Continuous
15079,15079,-10.6971017205,165.749411637,2004-01-01,h34v10,167.0,688.0,32766.0,254.0,0b11111110,0b0,Continuous
15080,15080,-10.7519737072,165.883160021,2001-01-01,h34v10,180.0,713.0,1.234,90.0,0b01011010,0b0,Continuous
15080,15080,-10.7519737072,165.883160021,2002-01-01,h34v10,180.0,713.0,0.9229,85.0,0b01010101,0b0,Continuous
15080,15080,-10.7519737072,165.883160021,2003-01-01,h34v10,180.0,713.0,1.3174,72.0,0b01001000,0b0,Continuous
15080,15080,-10.7519737072,165.883160021,2004-01-01,h34v10,180.0,713.0,1.0774,81.0,0b01010001,0b0,Continuous
15081,15081,-10.6610676251,161.637468761,2001-01-01,h33v10,158.0,2123.0,32766.0,254.0,0b11111110,0b0,Continuous
15081,15081,-10.6610676251,161.637468761,2002-01-01,h33v10,158.0,2123.0,32766.0,254.0,0b11111110,0b0,Continuous
15081,15081,-10.6610676251,161.637468761,2003-01-01,h33v10,158.0,2123.0,32766.0,254.0,0b11111110,0b0,Continuous
15081,15081,-10.6610676251,161.637468761,2004-01-01,h33v10,158.0,2123.0,32766.0,254.0,0b11111110,0b0,Continuous
15082,15082,-10.6452089326,161.587821048,2001-01-01,h33v10,154.0,2113.0,32766.0,254.0,0b11111110,0b0,Continuous
15082,15082,-10.6452089326,161.587821048,2002-01-01,h33v10,154.0,2113.0,32766.0,254.0,0b11111110,0b0,Continuous
15082,15082,-10.6452089326,161.587821048,2003-01-01,h33v10,154.0,2113.0,32766.0,254.0,0b11111110,0b0,Continuous
15082,15082,-10.6452089326,161.587821048,2004-01-01,h33v10,154.0,2113.0,32766.0,254.0,0b11111110,0b0,Continuous
15083,15083,-10.5137777326,161.447097778,2001-01-01,h33v10,123.0,2096.0,32766.0,254.0,0b11111110,0b0,Continuous
15083,15083,-10.5137777326,161.447097778,2002-01-01,h33v10,123.0,2096.0,32766.0,254.0,0b11111110,0b0,Continuous
15083,15083,-10.5137777326,161.447097778,2003-01-01,h33v10,123.0,2096.0,32766.0,254.0,0b11111110,0b0,Continuous
15083,15083,-10.5137777326,161.447097778,2004-01-01,h33v10,123.0,2096.0,32766.0,254.0,0b11111110,0b0,Continuous
15084,15084,-10.5278059346,161.485599333,2001-01-01,h33v10,126.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15084,15084,-10.5278059346,161.485599333,2002-01-01,h33v10,126.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15084,15084,-10.5278059346,161.485599333,2003-01-01,h33v10,126.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15084,15084,-10.5278059346,161.485599333,2004-01-01,h33v10,126.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15085,15085,-10.4875357158,161.467479392,2001-01-01,h33v10,117.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15085,15085,-10.4875357158,161.467479392,2002-01-01,h33v10,117.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15085,15085,-10.4875357158,161.467479392,2003-01-01,h33v10,117.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15085,15085,-10.4875357158,161.467479392,2004-01-01,h33v10,117.0,2104.0,32766.0,254.0,0b11111110,0b0,Continuous
15086,15086,-10.4829312465,161.497934748,2001-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15086,15086,-10.4829312465,161.497934748,2002-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15086,15086,-10.4829312465,161.497934748,2003-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15086,15086,-10.4829312465,161.497934748,2004-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15087,15087,-10.4797872079,161.494552476,2001-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15087,15087,-10.4797872079,161.494552476,2002-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15087,15087,-10.4797872079,161.494552476,2003-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15087,15087,-10.4797872079,161.494552476,2004-01-01,h33v10,115.0,2112.0,32766.0,254.0,0b11111110,0b0,Continuous
15088,15088,-10.4162686127,161.45663996,2001-01-01,h33v10,99.0,2111.0,32766.0,254.0,0b11111110,0b0,Continuous
15088,15088,-10.4162686127,161.45663996,2002-01-01,h33v10,99.0,2111.0,32766.0,254.0,0b11111110,0b0,Continuous
15088,15088,-10.4162686127,161.45663996,2003-01-01,h33v10,99.0,2111.0,32766.0,254.0,0b11111110,0b0,Continuous
15088,15088,-10.4162686127,161.45663996,2004-01-01,h33v10,99.0,2111.0,32766.0,254.0,0b11111110,0b0,Continuous
15089,15089,-10.4125269166,161.452485551,2001-01-01,h33v10,99.0,2110.0,32766.0,254.0,0b11111110,0b0,Continuous
15089,15089,-10.4125269166,161.452485551,2002-01-01,h33v10,99.0,2110.0,32766.0,254.0,0b11111110,0b0,Continuous
15089,15089,-10.4125269166,161.452485551,2003-01-01,h33v10,99.0,2110.0,32766.0,254.0,0b11111110,0b0,Continuous
15089,15089,-10.4125269166,161.452485551,2004-01-01,h33v10,99.0,2110.0,32766.0,254.0,0b11111110,0b0,Continuous
15090,15090,-10.3903646238,161.73893183,2001-01-01,h33v10,93.0,2180.0,32766.0,254.0,0b11111110,0b0,Continuous
15090,15090,-10.3903646238,161.73893183,2002-01-01,h33v10,93.0,2180.0,32766.0,254.0,0b11111110,0b0,Continuous
15090,15090,-10.3903646238,161.73893183,2003-01-01,h33v10,93.0,2180.0,32766.0,254.0,0b11111110,0b0,Continuous
15090,15090,-10.3903646238,161.73893183,2004-01-01,h33v10,93.0,2180.0,32766.0,254.0,0b11111110,0b0,Continuous
15091,15091,-10.4059358761,165.739277013,2001-01-01,h34v10,97.0,723.0,32766.0,254.0,0b11111110,0b0,Continuous
15091,15091,-10.4059358761,165.739277013,2002-01-01,h34v10,97.0,723.0,32766.0,254.0,0b11111110,0b0,Continuous
15091,15091,-10.4059358761,165.739277013,2003-01-01,h34v10,97.0,723.0,32766.0,254.0,0b11111110,0b0,Continuous
15091,15091,-10.4059358761,165.739277013,2004-01-01,h34v10,97.0,723.0,32766.0,254.0,0b11111110,0b0,Continuous
15092,15092,-10.3773062049,161.423384011,2001-01-01,h33v10,90.0,2107.0,32766.0,254.0,0b11111110,0b0,Continuous
15092,15092,-10.3773062049,161.423384011,2002-01-01,h33v10,90.0,2107.0,32766.0,254.0,0b11111110,0b0,Continuous
15092,15092,-10.3773062049,161.423384011,2003-01-01,h33v10,90.0,2107.0,32766.0,254.0,0b11111110,0b0,Continuous
15092,15092,-10.3773062049,161.423384011,2004-01-01,h33v10,90.0,2107.0,32766.0,254.0,0b11111110,0b0,Continuous
15093,15093,-10.3354164393,161.375859015,2001-01-01,h33v10,80.0,2101.0,0.0182,33.0,0b00100001,0b0,Continuous
15093,15093,-10.3354164393,161.375859015,2002-01-01,h33v10,80.0,2101.0,0.0,51.0,0b00110011,0b0,Continuous
15093,15093,-10.3354164393,161.375859015,2003-01-01,h33v10,80.0,2101.0,0.0857,44.0,0b00101100,0b0,Continuous
15093,15093,-10.3354164393,161.375859015,2004-01-01,h33v10,80.0,2101.0,0.0265,52.0,0b00110100,0b0,Continuous
15094,15094,-10.3317064498,161.35583032,2001-01-01,h33v10,79.0,2097.0,1.0625,41.0,0b00101001,0b0,Continuous
15094,15094,-10.3317064498,161.35583032,2002-01-01,h33v10,79.0,2097.0,0.8664,63.0,0b00111111,0b0,Continuous
15094,15094,-10.3317064498,161.35583032,2003-01-01,h33v10,79.0,2097.0,1.2171999,51.0,0b00110011,0b0,Continuous
15094,15094,-10.3317064498,161.35583032,2004-01-01,h33v10,79.0,2097.0,1.0509,66.0,0b01000010,0b0,Continuous
15095,15095,-10.335219543,161.349725801,2001-01-01,h33v10,80.0,2095.0,1.0979999,35.0,0b00100011,0b0,Continuous
15095,15095,-10.335219543,161.349725801,2002-01-01,h33v10,80.0,2095.0,0.8444,63.0,0b00111111,0b0,Continuous
15095,15095,-10.335219543,161.349725801,2003-01-01,h33v10,80.0,2095.0,1.2149999,46.0,0b00101110,0b0,Continuous
15095,15095,-10.335219543,161.349725801,2004-01-01,h33v10,80.0,2095.0,0.9754,66.0,0b01000010,0b0,Continuous
15096,15096,-10.3187041769,166.286766358,2001-01-01,h34v10,76.0,863.0,32766.0,254.0,0b11111110,0b0,Continuous
15096,15096,-10.3187041769,166.286766358,2002-01-01,h34v10,76.0,863.0,32766.0,254.0,0b11111110,0b0,Continuous
15096,15096,-10.3187041769,166.286766358,2003-01-01,h34v10,76.0,863.0,32766.0,254.0,0b11111110,0b0,Continuous
15096,15096,-10.3187041769,166.286766358,2004-01-01,h34v10,76.0,863.0,32766.0,254.0,0b11111110,0b0,Continuous
15097,15097,-10.3038712658,166.228649817,2001-01-01,h34v10,72.0,851.0,32766.0,254.0,0b11111110,0b0,Continuous
15097,15097,-10.3038712658,166.228649817,2002-01-01,h34v10,72.0,851.0,32766.0,254.0,0b11111110,0b0,Continuous
15097,15097,-10.3038712658,166.228649817,2003-01-01,h34v10,72.0,851.0,32766.0,254.0,0b11111110,0b0,Continuous
15097,15097,-10.3038712658,166.228649817,2004-01-01,h34v10,72.0,851.0,32766.0,254.0,0b11111110,0b0,Continuous
15098,15098,-10.2979395337,166.115479624,2001-01-01,h34v10,71.0,825.0,32766.0,254.0,0b11111110,0b0,Continuous
15098,15098,-10.2979395337,166.115479624,2002-01-01,h34v10,71.0,825.0,32766.0,254.0,0b11111110,0b0,Continuous
15098,15098,-10.2979395337,166.115479624,2003-01-01,h34v10,71.0,825.0,32766.0,254.0,0b11111110,0b0,Continuous
15098,15098,-10.2979395337,166.115479624,2004-01-01,h34v10,71.0,825.0,32766.0,254.0,0b11111110,0b0,Continuous
15099,15099,-10.2637863435,161.973732364,2001-01-01,h33v10,63.0,2251.0,32766.0,254.0,0b11111110,0b0,Continuous
15099,15099,-10.2637863435,161.973732364,2002-01-01,h33v10,63.0,2251.0,32766.0,254.0,0b11111110,0b0,Continuous
15099,15099,-10.2637863435,161.973732364,2003-01-01,h33v10,63.0,2251.0,32766.0,254.0,0b11111110,0b0,Continuous
15099,15099,-10.2637863435,161.973732364,2004-01-01,h33v10,63.0,2251.0,32766.0,254.0,0b11111110,0b0,Continuous
15100,15100,-10.261520681,166.308291888,2001-01-01,h34v10,62.0,875.0,32766.0,254.0,0b11111110,0b0,Continuous
15100,15100,-10.261520681,166.308291888,2002-01-01,h34v10,62.0,875.0,32766.0,254.0,0b11111110,0b0,Continuous
15100,15100,-10.261520681,166.308291888,2003-01-01,h34v10,62.0,875.0,32766.0,254.0,0b11111110,0b0,Continuous
15100,15100,-10.261520681,166.308291888,2004-01-01,h34v10,62.0,875.0,32766.0,254.0,0b11111110,0b0,Continuous
15101,15101,-10.2400527212,161.970760614,2001-01-01,h33v10,57.0,2253.0,0.0,57.0,0b00111001,0b0,Continuous
15101,15101,-10.2400527212,161.970760614,2002-01-01,h33v10,57.0,2253.0,0.0,60.0,0b00111100,0b0,Continuous
15101,15101,-10.2400527212,161.970760614,2003-01-01,h33v10,57.0,2253.0,0.0,65.0,0b01000001,0b0,Continuous
15101,15101,-10.2400527212,161.970760614,2004-01-01,h33v10,57.0,2253.0,0.0,59.0,0b00111011,0b0,Continuous
15102,15102,-10.2449499609,161.737510868,2001-01-01,h33v10,58.0,2198.0,1.1679,72.0,0b01001000,0b0,Continuous
15102,15102,-10.2449499609,161.737510868,2002-01-01,h33v10,58.0,2198.0,0.7553,65.0,0b01000001,0b0,Continuous
15102,15102,-10.2449499609,161.737510868,2003-01-01,h33v10,58.0,2198.0,1.2198,74.0,0b01001010,0b0,Continuous
15102,15102,-10.2449499609,161.737510868,2004-01-01,h33v10,58.0,2198.0,0.9516,76.0,0b01001100,0b0,Continuous
15103,15103,-10.2728144996,166.255397435,2001-01-01,h34v10,65.0,861.0,32766.0,254.0,0b11111110,0b0,Continuous
15103,15103,-10.2728144996,166.255397435,2002-01-01,h34v10,65.0,861.0,32766.0,254.0,0b11111110,0b0,Continuous
15103,15103,-10.2728144996,166.255397435,2003-01-01,h34v10,65.0,861.0,32766.0,254.0,0b11111110,0b0,Continuous
15103,15103,-10.2728144996,166.255397435,2004-01-01,h34v10,65.0,861.0,32766.0,254.0,0b11111110,0b0,Continuous
15104,15104,-10.1926840411,166.210328988,2001-01-01,h34v10,46.0,860.0,32766.0,254.0,0b11111110,0b0,Continuous
15104,15104,-10.1926840411,166.210328988,2002-01-01,h34v10,46.0,860.0,32766.0,254.0,0b11111110,0b0,Continuous
15104,15104,-10.1926840411,166.210328988,2003-01-01,h34v10,46.0,860.0,32766.0,254.0,0b11111110,0b0,Continuous
15104,15104,-10.1926840411,166.210328988,2004-01-01,h34v10,46.0,860.0,32766.0,254.0,0b11111110,0b0,Continuous
15105,15105,-10.1837676346,166.231264119,2001-01-01,h34v10,44.0,866.0,32766.0,254.0,0b11111110,0b0,Continuous
15105,15105,-10.1837676346,166.231264119,2002-01-01,h34v10,44.0,866.0,32766.0,254.0,0b11111110,0b0,Continuous
15105,15105,-10.1837676346,166.231264119,2003-01-01,h34v10,44.0,866.0,32766.0,254.0,0b11111110,0b0,Continuous
15105,15105,-10.1837676346,166.231264119,2004-01-01,h34v10,44.0,866.0,32766.0,254.0,0b11111110,0b0,Continuous
15106,15106,-10.5535440496,161.80766351,2001-01-01,h33v10,132.0,2176.0,1.0649999,87.0,0b01010111,0b0,Continuous
15106,15106,-10.5535440496,161.80766351,2002-01-01,h33v10,132.0,2176.0,0.8726,82.0,0b01010010,0b0,Continuous
15106,15106,-10.5535440496,161.80766351,2003-01-01,h33v10,132.0,2176.0,1.2405,65.0,0b01000001,0b0,Continuous
15106,15106,-10.5535440496,161.80766351,2004-01-01,h33v10,132.0,2176.0,1.084,76.0,0b01001100,0b0,Continuous
15107,15107,-10.1709656596,166.128236149,2001-01-01,h34v10,41.0,844.0,32766.0,254.0,0b11111110,0b0,Continuous
15107,15107,-10.1709656596,166.128236149,2002-01-01,h34v10,41.0,844.0,32766.0,254.0,0b11111110,0b0,Continuous
15107,15107,-10.1709656596,166.128236149,2003-01-01,h34v10,41.0,844.0,32766.0,254.0,0b11111110,0b0,Continuous
15107,15107,-10.1709656596,166.128236149,2004-01-01,h34v10,41.0,844.0,32766.0,254.0,0b11111110,0b0,Continuous
15108,15108,-10.1732369933,166.176162352,2001-01-01,h34v10,41.0,855.0,32766.0,254.0,0b11111110,0b0,Continuous
15108,15108,-10.1732369933,166.176162352,2002-01-01,h34v10,41.0,855.0,32766.0,254.0,0b11111110,0b0,Continuous
15108,15108,-10.1732369933,166.176162352,2003-01-01,h34v10,41.0,855.0,32766.0,254.0,0b11111110,0b0,Continuous
15108,15108,-10.1732369933,166.176162352,2004-01-01,h34v10,41.0,855.0,32766.0,254.0,0b11111110,0b0,Continuous
15109,15109,-10.1772894278,161.94639185,2001-01-01,h33v10,42.0,2255.0,0.1329,68.0,0b01000100,0b0,Continuous
15109,15109,-10.1772894278,161.94639185,2002-01-01,h33v10,42.0,2255.0,0.0,57.0,0b00111001,0b0,Continuous
15109,15109,-10.1772894278,161.94639185,2003-01-01,h33v10,42.0,2255.0,0.0,70.0,0b01000110,0b0,Continuous
15109,15109,-10.1772894278,161.94639185,2004-01-01,h33v10,42.0,2255.0,0.0,81.0,0b01010001,0b0,Continuous
15110,15110,-10.1676672412,161.687173229,2001-01-01,h33v10,40.0,2195.0,32766.0,254.0,0b11111110,0b0,Continuous
15110,15110,-10.1676672412,161.687173229,2002-01-01,h33v10,40.0,2195.0,32766.0,254.0,0b11111110,0b0,Continuous
15110,15110,-10.1676672412,161.687173229,2003-01-01,h33v10,40.0,2195.0,32766.0,254.0,0b11111110,0b0,Continuous
15110,15110,-10.1676672412,161.687173229,2004-01-01,h33v10,40.0,2195.0,32766.0,254.0,0b11111110,0b0,Continuous
15111,15111,-10.1289850218,161.925646407,2001-01-01,h33v10,30.0,2256.0,32766.0,254.0,0b11111110,0b0,Continuous
15111,15111,-10.1289850218,161.925646407,2002-01-01,h33v10,30.0,2256.0,32766.0,254.0,0b11111110,0b0,Continuous
15111,15111,-10.1289850218,161.925646407,2003-01-01,h33v10,30.0,2256.0,32766.0,254.0,0b11111110,0b0,Continuous
15111,15111,-10.1289850218,161.925646407,2004-01-01,h33v10,30.0,2256.0,32766.0,254.0,0b11111110,0b0,Continuous
15112,15112,-10.1082563991,165.66823722,2001-01-01,h34v10,25.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15112,15112,-10.1082563991,165.66823722,2002-01-01,h34v10,25.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15112,15112,-10.1082563991,165.66823722,2003-01-01,h34v10,25.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15112,15112,-10.1082563991,165.66823722,2004-01-01,h34v10,25.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15113,15113,-10.091033158,165.974512886,2001-01-01,h34v10,21.0,817.0,32766.0,254.0,0b11111110,0b0,Continuous
15113,15113,-10.091033158,165.974512886,2002-01-01,h34v10,21.0,817.0,32766.0,254.0,0b11111110,0b0,Continuous
15113,15113,-10.091033158,165.974512886,2003-01-01,h34v10,21.0,817.0,32766.0,254.0,0b11111110,0b0,Continuous
15113,15113,-10.091033158,165.974512886,2004-01-01,h34v10,21.0,817.0,32766.0,254.0,0b11111110,0b0,Continuous
15114,15114,-10.0731247363,165.650096927,2001-01-01,h34v10,17.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15114,15114,-10.0731247363,165.650096927,2002-01-01,h34v10,17.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15114,15114,-10.0731247363,165.650096927,2003-01-01,h34v10,17.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15114,15114,-10.0731247363,165.650096927,2004-01-01,h34v10,17.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
15115,15115,-9.9285411466,167.247006036,2001-01-01,h34v09,2382.0,1138.0,32764.0,252.0,0b11111100,0b0,Continuous
15115,15115,-9.9285411466,167.247006036,2002-01-01,h34v09,2382.0,1138.0,32764.0,252.0,0b11111100,0b0,Continuous
