Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A3HGF_061_Line_Y_500m,MYD17A3HGF_061_Sample_X_500m,MYD17A3HGF_061_Npp_500m,MYD17A3HGF_061_Npp_QC_500m,MYD17A3HGF_061_Npp_QC_500m_bitmask,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
18061,18061,-15.9421800238,-142.368544802,2004-01-01,h04v10,1426.0,745.0,32765.0,253.0,0b11111101,0b0,Continuous
18062,18062,-15.9420344488,-145.054448072,2002-07-04,h04v10,1426.0,125.0,32766.0,254.0,0b11111110,0b0,Continuous
18062,18062,-15.9420344488,-145.054448072,2003-01-01,h04v10,1426.0,125.0,32766.0,254.0,0b11111110,0b0,Continuous
18062,18062,-15.9420344488,-145.054448072,2004-01-01,h04v10,1426.0,125.0,32766.0,254.0,0b11111110,0b0,Continuous
18063,18063,-15.9391760016,-142.316684678,2002-07-04,h04v10,1425.0,757.0,0.5346,90.0,0b01011010,0b0,Continuous
18063,18063,-15.9391760016,-142.316684678,2003-01-01,h04v10,1425.0,757.0,0.5144,50.0,0b00110010,0b0,Continuous
18063,18063,-15.9391760016,-142.316684678,2004-01-01,h04v10,1425.0,757.0,0.4241,70.0,0b01000110,0b0,Continuous
18064,18064,-15.9356263504,-142.31956625,2002-07-04,h04v10,1424.0,755.0,0.2759,74.0,0b01001010,0b0,Continuous
18064,18064,-15.9356263504,-142.31956625,2003-01-01,h04v10,1424.0,755.0,0.3414,65.0,0b01000001,0b0,Continuous
18064,18064,-15.9356263504,-142.31956625,2004-01-01,h04v10,1424.0,755.0,0.3439,61.0,0b00111101,0b0,Continuous
18065,18065,-15.9346034316,-142.357521472,2002-07-04,h04v10,1424.0,746.0,0.2309,86.0,0b01010110,0b0,Continuous
18065,18065,-15.9346034316,-142.357521472,2003-01-01,h04v10,1424.0,746.0,0.2407,94.0,0b01011110,0b0,Continuous
18065,18065,-15.9346034316,-142.357521472,2004-01-01,h04v10,1424.0,746.0,0.2821,94.0,0b01011110,0b0,Continuous
18066,18066,-15.9333397484,-142.326266649,2002-07-04,h04v10,1424.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18066,18066,-15.9333397484,-142.326266649,2003-01-01,h04v10,1424.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18066,18066,-15.9333397484,-142.326266649,2004-01-01,h04v10,1424.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18067,18067,-15.9317037214,-142.352511946,2002-07-04,h04v10,1423.0,747.0,0.2081,90.0,0b01011010,0b0,Continuous
18067,18067,-15.9317037214,-142.352511946,2003-01-01,h04v10,1423.0,747.0,0.2332,85.0,0b01010101,0b0,Continuous
18067,18067,-15.9317037214,-142.352511946,2004-01-01,h04v10,1423.0,747.0,0.2091,85.0,0b01010101,0b0,Continuous
18068,18068,-15.9309924568,-142.346862456,2002-07-04,h04v10,1423.0,748.0,0.3554,90.0,0b01011010,0b0,Continuous
18068,18068,-15.9309924568,-142.346862456,2003-01-01,h04v10,1423.0,748.0,0.2795,92.0,0b01011100,0b0,Continuous
18068,18068,-15.9309924568,-142.346862456,2004-01-01,h04v10,1423.0,748.0,0.27,96.0,0b01100000,0b0,Continuous
18069,18069,-15.9301751703,-142.330702987,2002-07-04,h04v10,1423.0,752.0,32765.0,253.0,0b11111101,0b0,Continuous
18069,18069,-15.9301751703,-142.330702987,2003-01-01,h04v10,1423.0,752.0,32765.0,253.0,0b11111101,0b0,Continuous
18069,18069,-15.9301751703,-142.330702987,2004-01-01,h04v10,1423.0,752.0,32765.0,253.0,0b11111101,0b0,Continuous
18070,18070,-15.9287510537,-142.342530302,2002-07-04,h04v10,1422.0,749.0,32765.0,253.0,0b11111101,0b0,Continuous
18070,18070,-15.9287510537,-142.342530302,2003-01-01,h04v10,1422.0,749.0,32765.0,253.0,0b11111101,0b0,Continuous
18070,18070,-15.9287510537,-142.342530302,2004-01-01,h04v10,1422.0,749.0,32765.0,253.0,0b11111101,0b0,Continuous
18071,18071,-15.9286778589,-142.335209254,2002-07-04,h04v10,1422.0,751.0,0.2399,90.0,0b01011010,0b0,Continuous
18071,18071,-15.9286778589,-142.335209254,2003-01-01,h04v10,1422.0,751.0,0.2467,72.0,0b01001000,0b0,Continuous
18071,18071,-15.9286778589,-142.335209254,2004-01-01,h04v10,1422.0,751.0,0.2303,81.0,0b01010001,0b0,Continuous
18072,18072,-15.9248530181,-145.994495691,2002-07-04,h03v10,1421.0,2306.0,32766.0,254.0,0b11111110,0b0,Continuous
18072,18072,-15.9248530181,-145.994495691,2003-01-01,h03v10,1421.0,2306.0,32766.0,254.0,0b11111110,0b0,Continuous
18072,18072,-15.9248530181,-145.994495691,2004-01-01,h03v10,1421.0,2306.0,32766.0,254.0,0b11111110,0b0,Continuous
18073,18073,-15.9284188965,-145.888958313,2002-07-04,h03v10,1422.0,2330.0,32766.0,254.0,0b11111110,0b0,Continuous
18073,18073,-15.9284188965,-145.888958313,2003-01-01,h03v10,1422.0,2330.0,32766.0,254.0,0b11111110,0b0,Continuous
18073,18073,-15.9284188965,-145.888958313,2004-01-01,h03v10,1422.0,2330.0,32766.0,254.0,0b11111110,0b0,Continuous
18074,18074,-15.9087681781,-145.893785384,2002-07-04,h03v10,1418.0,2326.0,32766.0,254.0,0b11111110,0b0,Continuous
18074,18074,-15.9087681781,-145.893785384,2003-01-01,h03v10,1418.0,2326.0,32766.0,254.0,0b11111110,0b0,Continuous
18074,18074,-15.9087681781,-145.893785384,2004-01-01,h03v10,1418.0,2326.0,32766.0,254.0,0b11111110,0b0,Continuous
18075,18075,-15.9223906175,-145.205155149,2002-07-04,h04v10,1421.0,87.0,32766.0,254.0,0b11111110,0b0,Continuous
18075,18075,-15.9223906175,-145.205155149,2003-01-01,h04v10,1421.0,87.0,32766.0,254.0,0b11111110,0b0,Continuous
18075,18075,-15.9223906175,-145.205155149,2004-01-01,h04v10,1421.0,87.0,32766.0,254.0,0b11111110,0b0,Continuous
18076,18076,-15.9049964468,-145.228971559,2002-07-04,h04v10,1417.0,79.0,32766.0,254.0,0b11111110,0b0,Continuous
18076,18076,-15.9049964468,-145.228971559,2003-01-01,h04v10,1417.0,79.0,32766.0,254.0,0b11111110,0b0,Continuous
18076,18076,-15.9049964468,-145.228971559,2004-01-01,h04v10,1417.0,79.0,32766.0,254.0,0b11111110,0b0,Continuous
18077,18077,-15.9049221989,-145.897251559,2002-07-04,h03v10,1417.0,2325.0,32766.0,254.0,0b11111110,0b0,Continuous
18077,18077,-15.9049221989,-145.897251559,2003-01-01,h03v10,1417.0,2325.0,32766.0,254.0,0b11111110,0b0,Continuous
18077,18077,-15.9049221989,-145.897251559,2004-01-01,h03v10,1417.0,2325.0,32766.0,254.0,0b11111110,0b0,Continuous
18078,18078,-15.9016788948,-145.902096229,2002-07-04,h03v10,1416.0,2323.0,32766.0,254.0,0b11111110,0b0,Continuous
18078,18078,-15.9016788948,-145.902096229,2003-01-01,h03v10,1416.0,2323.0,32766.0,254.0,0b11111110,0b0,Continuous
18078,18078,-15.9016788948,-145.902096229,2004-01-01,h03v10,1416.0,2323.0,32766.0,254.0,0b11111110,0b0,Continuous
18079,18079,-15.9002804371,-145.899205157,2002-07-04,h03v10,1416.0,2323.0,32766.0,254.0,0b11111110,0b0,Continuous
18079,18079,-15.9002804371,-145.899205157,2003-01-01,h03v10,1416.0,2323.0,32766.0,254.0,0b11111110,0b0,Continuous
18079,18079,-15.9002804371,-145.899205157,2004-01-01,h03v10,1416.0,2323.0,32766.0,254.0,0b11111110,0b0,Continuous
18080,18080,-15.899613619,-145.235762207,2002-07-04,h04v10,1415.0,76.0,32766.0,254.0,0b11111110,0b0,Continuous
18080,18080,-15.899613619,-145.235762207,2003-01-01,h04v10,1415.0,76.0,32766.0,254.0,0b11111110,0b0,Continuous
18080,18080,-15.899613619,-145.235762207,2004-01-01,h04v10,1415.0,76.0,32766.0,254.0,0b11111110,0b0,Continuous
18081,18081,-15.8926688366,-146.177587123,2002-07-04,h03v10,1414.0,2258.0,32766.0,254.0,0b11111110,0b0,Continuous
18081,18081,-15.8926688366,-146.177587123,2003-01-01,h03v10,1414.0,2258.0,32766.0,254.0,0b11111110,0b0,Continuous
18081,18081,-15.8926688366,-146.177587123,2004-01-01,h03v10,1414.0,2258.0,32766.0,254.0,0b11111110,0b0,Continuous
18082,18082,-15.8817750828,-145.195322355,2002-07-04,h04v10,1411.0,83.0,32766.0,254.0,0b11111110,0b0,Continuous
18082,18082,-15.8817750828,-145.195322355,2003-01-01,h04v10,1411.0,83.0,32766.0,254.0,0b11111110,0b0,Continuous
18082,18082,-15.8817750828,-145.195322355,2004-01-01,h04v10,1411.0,83.0,32766.0,254.0,0b11111110,0b0,Continuous
18083,18083,-15.8811727257,-145.997299291,2002-07-04,h03v10,1411.0,2298.0,32766.0,254.0,0b11111110,0b0,Continuous
18083,18083,-15.8811727257,-145.997299291,2003-01-01,h03v10,1411.0,2298.0,32766.0,254.0,0b11111110,0b0,Continuous
18083,18083,-15.8811727257,-145.997299291,2004-01-01,h03v10,1411.0,2298.0,32766.0,254.0,0b11111110,0b0,Continuous
18084,18084,-15.887271126,-145.246098464,2002-07-04,h04v10,1412.0,72.0,32766.0,254.0,0b11111110,0b0,Continuous
18084,18084,-15.887271126,-145.246098464,2003-01-01,h04v10,1412.0,72.0,32766.0,254.0,0b11111110,0b0,Continuous
18084,18084,-15.887271126,-145.246098464,2004-01-01,h04v10,1412.0,72.0,32766.0,254.0,0b11111110,0b0,Continuous
18085,18085,-15.8762821501,-145.254647797,2002-07-04,h04v10,1410.0,68.0,32765.0,253.0,0b11111101,0b0,Continuous
18085,18085,-15.8762821501,-145.254647797,2003-01-01,h04v10,1410.0,68.0,32765.0,253.0,0b11111101,0b0,Continuous
18085,18085,-15.8762821501,-145.254647797,2004-01-01,h04v10,1410.0,68.0,32765.0,253.0,0b11111101,0b0,Continuous
18086,18086,-15.8674235241,-145.25635117,2002-07-04,h04v10,1408.0,66.0,32766.0,254.0,0b11111110,0b0,Continuous
18086,18086,-15.8674235241,-145.25635117,2003-01-01,h04v10,1408.0,66.0,32766.0,254.0,0b11111110,0b0,Continuous
18086,18086,-15.8674235241,-145.25635117,2004-01-01,h04v10,1408.0,66.0,32766.0,254.0,0b11111110,0b0,Continuous
18087,18087,-15.8606514895,-145.257747881,2002-07-04,h04v10,1406.0,65.0,32766.0,254.0,0b11111110,0b0,Continuous
18087,18087,-15.8606514895,-145.257747881,2003-01-01,h04v10,1406.0,65.0,32766.0,254.0,0b11111110,0b0,Continuous
18087,18087,-15.8606514895,-145.257747881,2004-01-01,h04v10,1406.0,65.0,32766.0,254.0,0b11111110,0b0,Continuous
18088,18088,-15.8579274302,-145.117929778,2002-07-04,h04v10,1405.0,97.0,32766.0,254.0,0b11111110,0b0,Continuous
18088,18088,-15.8579274302,-145.117929778,2003-01-01,h04v10,1405.0,97.0,32766.0,254.0,0b11111110,0b0,Continuous
18088,18088,-15.8579274302,-145.117929778,2004-01-01,h04v10,1405.0,97.0,32766.0,254.0,0b11111110,0b0,Continuous
18089,18089,-15.8562654637,-142.23543063,2002-07-04,h04v10,1405.0,762.0,32765.0,253.0,0b11111101,0b0,Continuous
18089,18089,-15.8562654637,-142.23543063,2003-01-01,h04v10,1405.0,762.0,32765.0,253.0,0b11111101,0b0,Continuous
18089,18089,-15.8562654637,-142.23543063,2004-01-01,h04v10,1405.0,762.0,32765.0,253.0,0b11111101,0b0,Continuous
18090,18090,-15.8560043587,-145.111963746,2002-07-04,h04v10,1405.0,98.0,32766.0,254.0,0b11111110,0b0,Continuous
18090,18090,-15.8560043587,-145.111963746,2003-01-01,h04v10,1405.0,98.0,32766.0,254.0,0b11111110,0b0,Continuous
18090,18090,-15.8560043587,-145.111963746,2004-01-01,h04v10,1405.0,98.0,32766.0,254.0,0b11111110,0b0,Continuous
18091,18091,-15.8525248983,-142.231681333,2002-07-04,h04v10,1404.0,762.0,32765.0,253.0,0b11111101,0b0,Continuous
18091,18091,-15.8525248983,-142.231681333,2003-01-01,h04v10,1404.0,762.0,32765.0,253.0,0b11111101,0b0,Continuous
18091,18091,-15.8525248983,-142.231681333,2004-01-01,h04v10,1404.0,762.0,32765.0,253.0,0b11111101,0b0,Continuous
18092,18092,-15.8543008971,-142.26770676,2002-07-04,h04v10,1405.0,754.0,0.607,87.0,0b01010111,0b0,Continuous
18092,18092,-15.8543008971,-142.26770676,2003-01-01,h04v10,1405.0,754.0,0.481,74.0,0b01001010,0b0,Continuous
18092,18092,-15.8543008971,-142.26770676,2004-01-01,h04v10,1405.0,754.0,0.5511,70.0,0b01000110,0b0,Continuous
18093,18093,-15.8459132907,-146.071407135,2002-07-04,h03v10,1403.0,2275.0,32766.0,254.0,0b11111110,0b0,Continuous
18093,18093,-15.8459132907,-146.071407135,2003-01-01,h03v10,1403.0,2275.0,32766.0,254.0,0b11111110,0b0,Continuous
18093,18093,-15.8459132907,-146.071407135,2004-01-01,h03v10,1403.0,2275.0,32766.0,254.0,0b11111110,0b0,Continuous
18094,18094,-15.8478030413,-145.254743551,2002-07-04,h04v10,1403.0,63.0,0.1411,94.0,0b01011110,0b0,Continuous
18094,18094,-15.8478030413,-145.254743551,2003-01-01,h04v10,1403.0,63.0,0.2227,81.0,0b01010001,0b0,Continuous
18094,18094,-15.8478030413,-145.254743551,2004-01-01,h04v10,1403.0,63.0,0.2338,96.0,0b01100000,0b0,Continuous
18095,18095,-15.8667118862,-145.92745492,2002-07-04,h03v10,1408.0,2311.0,32766.0,254.0,0b11111110,0b0,Continuous
18095,18095,-15.8667118862,-145.92745492,2003-01-01,h03v10,1408.0,2311.0,32766.0,254.0,0b11111110,0b0,Continuous
18095,18095,-15.8667118862,-145.92745492,2004-01-01,h03v10,1408.0,2311.0,32766.0,254.0,0b11111110,0b0,Continuous
18096,18096,-15.8473291373,-146.207242583,2002-07-04,h03v10,1403.0,2243.0,32766.0,254.0,0b11111110,0b0,Continuous
18096,18096,-15.8473291373,-146.207242583,2003-01-01,h03v10,1403.0,2243.0,32766.0,254.0,0b11111110,0b0,Continuous
18096,18096,-15.8473291373,-146.207242583,2004-01-01,h03v10,1403.0,2243.0,32766.0,254.0,0b11111110,0b0,Continuous
18097,18097,-15.8396084162,-140.877967834,2002-07-04,h04v10,1401.0,1073.0,0.64,92.0,0b01011100,0b0,Continuous
18097,18097,-15.8396084162,-140.877967834,2003-01-01,h04v10,1401.0,1073.0,0.473,79.0,0b01001111,0b0,Continuous
18097,18097,-15.8396084162,-140.877967834,2004-01-01,h04v10,1401.0,1073.0,0.5609,81.0,0b01010001,0b0,Continuous
18098,18098,-15.8396080893,-140.873771667,2002-07-04,h04v10,1401.0,1074.0,0.6593,92.0,0b01011100,0b0,Continuous
18098,18098,-15.8396080893,-140.873771667,2003-01-01,h04v10,1401.0,1074.0,0.6342,81.0,0b01010001,0b0,Continuous
18098,18098,-15.8396080893,-140.873771667,2004-01-01,h04v10,1401.0,1074.0,0.6434,75.0,0b01001011,0b0,Continuous
18099,18099,-15.839844811,-140.870516075,2002-07-04,h04v10,1401.0,1074.0,0.6593,92.0,0b01011100,0b0,Continuous
18099,18099,-15.839844811,-140.870516075,2003-01-01,h04v10,1401.0,1074.0,0.6342,81.0,0b01010001,0b0,Continuous
18099,18099,-15.839844811,-140.870516075,2004-01-01,h04v10,1401.0,1074.0,0.6434,75.0,0b01001011,0b0,Continuous
18100,18100,-15.8425501478,-146.620706562,2002-07-04,h03v10,1402.0,2147.0,32766.0,254.0,0b11111110,0b0,Continuous
18100,18100,-15.8425501478,-146.620706562,2003-01-01,h03v10,1402.0,2147.0,32766.0,254.0,0b11111110,0b0,Continuous
18100,18100,-15.8425501478,-146.620706562,2004-01-01,h03v10,1402.0,2147.0,32766.0,254.0,0b11111110,0b0,Continuous
18101,18101,-15.8391668776,-142.26085865,2002-07-04,h04v10,1401.0,753.0,32765.0,253.0,0b11111101,0b0,Continuous
18101,18101,-15.8391668776,-142.26085865,2003-01-01,h04v10,1401.0,753.0,32765.0,253.0,0b11111101,0b0,Continuous
18101,18101,-15.8391668776,-142.26085865,2004-01-01,h04v10,1401.0,753.0,32765.0,253.0,0b11111101,0b0,Continuous
18102,18102,-15.8395895764,-140.867530012,2002-07-04,h04v10,1401.0,1075.0,0.7252,92.0,0b01011100,0b0,Continuous
18102,18102,-15.8395895764,-140.867530012,2003-01-01,h04v10,1401.0,1075.0,0.7322,81.0,0b01010001,0b0,Continuous
18102,18102,-15.8395895764,-140.867530012,2004-01-01,h04v10,1401.0,1075.0,0.7423,84.0,0b01010100,0b0,Continuous
18103,18103,-15.8382531376,-140.860743506,2002-07-04,h04v10,1401.0,1076.0,0.9109,90.0,0b01011010,0b0,Continuous
18103,18103,-15.8382531376,-140.860743506,2003-01-01,h04v10,1401.0,1076.0,0.7794,74.0,0b01001010,0b0,Continuous
18103,18103,-15.8382531376,-140.860743506,2004-01-01,h04v10,1401.0,1076.0,0.7895,86.0,0b01010110,0b0,Continuous
18104,18104,-15.8400012135,-145.966554885,2002-07-04,h03v10,1401.0,2298.0,0.2926,98.0,0b01100010,0b0,Continuous
18104,18104,-15.8400012135,-145.966554885,2003-01-01,h03v10,1401.0,2298.0,0.2359,74.0,0b01001010,0b0,Continuous
18104,18104,-15.8400012135,-145.966554885,2004-01-01,h03v10,1401.0,2298.0,0.2231,79.0,0b01001111,0b0,Continuous
18105,18105,-15.8370973852,-142.255835017,2002-07-04,h04v10,1400.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18105,18105,-15.8370973852,-142.255835017,2003-01-01,h04v10,1400.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18105,18105,-15.8370973852,-142.255835017,2004-01-01,h04v10,1400.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18106,18106,-15.8356467726,-146.1992157,2002-07-04,h03v10,1400.0,2243.0,32766.0,254.0,0b11111110,0b0,Continuous
18106,18106,-15.8356467726,-146.1992157,2003-01-01,h03v10,1400.0,2243.0,32766.0,254.0,0b11111110,0b0,Continuous
18106,18106,-15.8356467726,-146.1992157,2004-01-01,h03v10,1400.0,2243.0,32766.0,254.0,0b11111110,0b0,Continuous
18107,18107,-15.8370104073,-145.975217159,2002-07-04,h03v10,1400.0,2295.0,0.2071,90.0,0b01011010,0b0,Continuous
18107,18107,-15.8370104073,-145.975217159,2003-01-01,h03v10,1400.0,2295.0,0.2624,79.0,0b01001111,0b0,Continuous
18107,18107,-15.8370104073,-145.975217159,2004-01-01,h03v10,1400.0,2295.0,0.1953,83.0,0b01010011,0b0,Continuous
18108,18108,-15.8358457203,-140.884435435,2002-07-04,h04v10,1400.0,1071.0,0.374,76.0,0b01001100,0b0,Continuous
18108,18108,-15.8358457203,-140.884435435,2003-01-01,h04v10,1400.0,1071.0,0.3766,57.0,0b00111001,0b0,Continuous
18108,18108,-15.8358457203,-140.884435435,2004-01-01,h04v10,1400.0,1071.0,0.3485,59.0,0b00111011,0b0,Continuous
18109,18109,-15.8334585771,-140.889121085,2002-07-04,h04v10,1400.0,1069.0,32765.0,253.0,0b11111101,0b0,Continuous
18109,18109,-15.8334585771,-140.889121085,2003-01-01,h04v10,1400.0,1069.0,32765.0,253.0,0b11111101,0b0,Continuous
18109,18109,-15.8334585771,-140.889121085,2004-01-01,h04v10,1400.0,1069.0,32765.0,253.0,0b11111101,0b0,Continuous
18110,18110,-15.8337114537,-146.195736354,2002-07-04,h03v10,1400.0,2244.0,32766.0,254.0,0b11111110,0b0,Continuous
18110,18110,-15.8337114537,-146.195736354,2003-01-01,h03v10,1400.0,2244.0,32766.0,254.0,0b11111110,0b0,Continuous
18110,18110,-15.8337114537,-146.195736354,2004-01-01,h03v10,1400.0,2244.0,32766.0,254.0,0b11111110,0b0,Continuous
18111,18111,-15.8333819875,-145.982575644,2002-07-04,h03v10,1400.0,2293.0,0.2387,90.0,0b01011010,0b0,Continuous
18111,18111,-15.8333819875,-145.982575644,2003-01-01,h03v10,1400.0,2293.0,0.2209,79.0,0b01001111,0b0,Continuous
18111,18111,-15.8333819875,-145.982575644,2004-01-01,h03v10,1400.0,2293.0,0.2737,83.0,0b01010011,0b0,Continuous
18112,18112,-15.8302292188,-145.127435172,2002-07-04,h04v10,1399.0,90.0,32766.0,254.0,0b11111110,0b0,Continuous
18112,18112,-15.8302292188,-145.127435172,2003-01-01,h04v10,1399.0,90.0,32766.0,254.0,0b11111110,0b0,Continuous
18112,18112,-15.8302292188,-145.127435172,2004-01-01,h04v10,1399.0,90.0,32766.0,254.0,0b11111110,0b0,Continuous
18113,18113,-15.8284385143,-145.986986077,2002-07-04,h03v10,1398.0,2291.0,32766.0,254.0,0b11111110,0b0,Continuous
18113,18113,-15.8284385143,-145.986986077,2003-01-01,h03v10,1398.0,2291.0,32766.0,254.0,0b11111110,0b0,Continuous
18113,18113,-15.8284385143,-145.986986077,2004-01-01,h03v10,1398.0,2291.0,32766.0,254.0,0b11111110,0b0,Continuous
18114,18114,-15.8261579795,-145.991252613,2002-07-04,h03v10,1398.0,2290.0,32766.0,254.0,0b11111110,0b0,Continuous
18114,18114,-15.8261579795,-145.991252613,2003-01-01,h03v10,1398.0,2290.0,32766.0,254.0,0b11111110,0b0,Continuous
18114,18114,-15.8261579795,-145.991252613,2004-01-01,h03v10,1398.0,2290.0,32766.0,254.0,0b11111110,0b0,Continuous
18115,18115,-15.8262053391,-142.251796269,2002-07-04,h04v10,1398.0,753.0,32766.0,254.0,0b11111110,0b0,Continuous
18115,18115,-15.8262053391,-142.251796269,2003-01-01,h04v10,1398.0,753.0,32766.0,254.0,0b11111110,0b0,Continuous
18115,18115,-15.8262053391,-142.251796269,2004-01-01,h04v10,1398.0,753.0,32766.0,254.0,0b11111110,0b0,Continuous
18116,18116,-15.8268198101,-146.154892618,2002-07-04,h03v10,1398.0,2252.0,32766.0,254.0,0b11111110,0b0,Continuous
18116,18116,-15.8268198101,-146.154892618,2003-01-01,h03v10,1398.0,2252.0,32766.0,254.0,0b11111110,0b0,Continuous
18116,18116,-15.8268198101,-146.154892618,2004-01-01,h03v10,1398.0,2252.0,32766.0,254.0,0b11111110,0b0,Continuous
18117,18117,-15.8257934036,-146.09792982,2002-07-04,h03v10,1398.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
18117,18117,-15.8257934036,-146.09792982,2003-01-01,h03v10,1398.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
18117,18117,-15.8257934036,-146.09792982,2004-01-01,h03v10,1398.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
18118,18118,-15.825014062,-146.185028007,2002-07-04,h03v10,1398.0,2245.0,32766.0,254.0,0b11111110,0b0,Continuous
18118,18118,-15.825014062,-146.185028007,2003-01-01,h03v10,1398.0,2245.0,32766.0,254.0,0b11111110,0b0,Continuous
18118,18118,-15.825014062,-146.185028007,2004-01-01,h03v10,1398.0,2245.0,32766.0,254.0,0b11111110,0b0,Continuous
18119,18119,-15.8250072142,-146.669363216,2002-07-04,h03v10,1398.0,2133.0,32766.0,254.0,0b11111110,0b0,Continuous
18119,18119,-15.8250072142,-146.669363216,2003-01-01,h03v10,1398.0,2133.0,32766.0,254.0,0b11111110,0b0,Continuous
18119,18119,-15.8250072142,-146.669363216,2004-01-01,h03v10,1398.0,2133.0,32766.0,254.0,0b11111110,0b0,Continuous
18120,18120,-15.8225839733,-142.245463982,2002-07-04,h04v10,1397.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18120,18120,-15.8225839733,-142.245463982,2003-01-01,h04v10,1397.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18120,18120,-15.8225839733,-142.245463982,2004-01-01,h04v10,1397.0,754.0,32766.0,254.0,0b11111110,0b0,Continuous
18121,18121,-15.8237567472,-145.2418177,2002-07-04,h04v10,1397.0,62.0,32766.0,254.0,0b11111110,0b0,Continuous
18121,18121,-15.8237567472,-145.2418177,2003-01-01,h04v10,1397.0,62.0,32766.0,254.0,0b11111110,0b0,Continuous
18121,18121,-15.8237567472,-145.2418177,2004-01-01,h04v10,1397.0,62.0,32766.0,254.0,0b11111110,0b0,Continuous
18122,18122,-15.8158694609,-146.172964478,2002-07-04,h03v10,1395.0,2246.0,32766.0,254.0,0b11111110,0b0,Continuous
18122,18122,-15.8158694609,-146.172964478,2003-01-01,h03v10,1395.0,2246.0,32766.0,254.0,0b11111110,0b0,Continuous
18122,18122,-15.8158694609,-146.172964478,2004-01-01,h03v10,1395.0,2246.0,32766.0,254.0,0b11111110,0b0,Continuous
18123,18123,-15.8197248,-154.540039931,2002-07-04,h03v10,1396.0,315.0,32766.0,254.0,0b11111110,0b0,Continuous
18123,18123,-15.8197248,-154.540039931,2003-01-01,h03v10,1396.0,315.0,32766.0,254.0,0b11111110,0b0,Continuous
18123,18123,-15.8197248,-154.540039931,2004-01-01,h03v10,1396.0,315.0,32766.0,254.0,0b11111110,0b0,Continuous
18124,18124,-15.8227597381,-140.88266439,2002-07-04,h04v10,1397.0,1069.0,32766.0,254.0,0b11111110,0b0,Continuous
18124,18124,-15.8227597381,-140.88266439,2003-01-01,h04v10,1397.0,1069.0,32766.0,254.0,0b11111110,0b0,Continuous
18124,18124,-15.8227597381,-140.88266439,2004-01-01,h04v10,1397.0,1069.0,32766.0,254.0,0b11111110,0b0,Continuous
18125,18125,-15.8141150195,-142.23497383,2002-07-04,h04v10,1395.0,755.0,32766.0,254.0,0b11111110,0b0,Continuous
18125,18125,-15.8141150195,-142.23497383,2003-01-01,h04v10,1395.0,755.0,32766.0,254.0,0b11111110,0b0,Continuous
18125,18125,-15.8141150195,-142.23497383,2004-01-01,h04v10,1395.0,755.0,32766.0,254.0,0b11111110,0b0,Continuous
18126,18126,-15.8136858422,-154.536176161,2002-07-04,h03v10,1395.0,315.0,32764.0,252.0,0b11111100,0b0,Continuous
18126,18126,-15.8136858422,-154.536176161,2003-01-01,h03v10,1395.0,315.0,32764.0,252.0,0b11111100,0b0,Continuous
18126,18126,-15.8136858422,-154.536176161,2004-01-01,h03v10,1395.0,315.0,32764.0,252.0,0b11111100,0b0,Continuous
18127,18127,-15.8131013355,-140.851152119,2002-07-04,h04v10,1395.0,1075.0,32766.0,254.0,0b11111110,0b0,Continuous
18127,18127,-15.8131013355,-140.851152119,2003-01-01,h04v10,1395.0,1075.0,32766.0,254.0,0b11111110,0b0,Continuous
18127,18127,-15.8131013355,-140.851152119,2004-01-01,h04v10,1395.0,1075.0,32766.0,254.0,0b11111110,0b0,Continuous
18128,18128,-15.8111110537,-140.848629416,2002-07-04,h04v10,1394.0,1075.0,32766.0,254.0,0b11111110,0b0,Continuous
18128,18128,-15.8111110537,-140.848629416,2003-01-01,h04v10,1394.0,1075.0,32766.0,254.0,0b11111110,0b0,Continuous
18128,18128,-15.8111110537,-140.848629416,2004-01-01,h04v10,1394.0,1075.0,32766.0,254.0,0b11111110,0b0,Continuous
18129,18129,-15.8118134075,-142.187958381,2002-07-04,h04v10,1394.0,766.0,32766.0,254.0,0b11111110,0b0,Continuous
18129,18129,-15.8118134075,-142.187958381,2003-01-01,h04v10,1394.0,766.0,32766.0,254.0,0b11111110,0b0,Continuous
18129,18129,-15.8118134075,-142.187958381,2004-01-01,h04v10,1394.0,766.0,32766.0,254.0,0b11111110,0b0,Continuous
18130,18130,-15.8107073786,-154.535247404,2002-07-04,h03v10,1394.0,314.0,32765.0,253.0,0b11111101,0b0,Continuous
18130,18130,-15.8107073786,-154.535247404,2003-01-01,h03v10,1394.0,314.0,32765.0,253.0,0b11111101,0b0,Continuous
